Step,Load
2662.00,106.53
2662.00,106.65
2662.00,106.53
2662.00,106.65
2662.00,106.53
2662.00,106.53
2662.00,106.65
2662.00,106.65
2662.00,106.78
2662.00,106.78
2662.00,106.90
2662.00,106.90
2662.00,106.78
2662.00,107.03
2662.00,106.65
2662.00,106.78
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.65
2662.00,106.53
2662.00,106.65
2662.00,106.65
2662.00,106.78
2662.00,106.78
2662.00,106.78
2662.00,107.03
2662.00,106.90
2662.00,106.90
2662.00,106.65
2662.00,106.65
2662.00,106.90
2662.00,106.90
2662.00,106.65
2662.00,106.65
2662.00,106.78
2662.00,106.78
2662.00,106.65
2662.00,106.40
2662.00,106.53
2662.00,106.65
2662.00,106.65
2662.00,106.78
2662.00,106.78
2662.00,106.78
2662.00,107.40
2662.00,106.78
2662.00,107.28
2662.00,106.78
2662.00,106.65
2662.00,106.40
2662.00,106.40
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.65
2662.00,106.65
2662.00,106.65
2662.00,106.90
2662.00,106.90
2662.00,107.03
2662.00,107.03
2662.00,107.03
2662.00,106.90
2662.00,106.78
2662.00,106.90
2662.00,106.65
2662.00,106.40
2662.00,106.53
2662.00,106.78
2662.00,106.78
2662.00,106.53
2662.00,106.53
2662.00,106.65
2662.00,106.65
2662.00,106.65
2662.00,107.03
2662.00,106.78
2662.00,106.78
2662.00,107.28
2662.00,106.78
2662.00,106.78
2662.00,106.65
2662.00,106.78
2662.00,106.40
2662.00,106.53
2662.00,106.65
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.78
2662.00,106.65
2662.00,106.78
2662.00,106.90
2662.00,106.90
2662.00,106.90
2662.00,107.03
2662.00,106.90
2662.00,106.78
2662.00,106.40
2662.00,106.53
2662.00,106.53
2662.00,106.40
2662.00,106.53
2662.00,106.53
2662.00,106.78
2662.00,106.65
2662.00,106.53
2662.00,106.53
2662.00,106.65
2662.00,106.78
2662.00,106.65
2662.00,106.65
2662.00,106.65
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.28
2662.00,106.40
2662.00,106.40
2662.00,106.40
2662.00,106.40
2662.00,106.53
2662.00,106.40
2662.00,106.65
2662.00,106.65
2662.00,106.78
2662.00,106.78
2662.00,106.78
2662.00,106.78
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.53
2662.00,106.53
2662.00,105.90
2662.00,106.28
2662.00,106.28
2662.00,106.40
2662.00,106.40
2662.00,106.53
2662.00,106.53
2662.00,106.65
2662.00,106.65
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.65
2662.00,106.40
2662.00,106.28
2662.00,106.28
2662.00,106.53
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.40
2662.00,106.53
2662.00,106.53
2662.00,106.65
2662.00,106.78
2662.00,106.40
2662.00,106.40
2662.00,106.53
2662.00,106.40
2662.00,106.40
2662.00,106.28
2662.00,106.03
2662.00,106.15
2662.00,106.28
2662.00,106.40
2662.00,106.28
2662.00,106.40
2662.00,106.40
2662.00,106.53
2662.00,106.65
2662.00,106.65
2662.00,106.65
2662.00,106.53
2662.00,106.40
2662.00,106.40
2662.00,106.28
2662.00,106.28
2662.00,106.15
2662.00,106.28
2662.00,106.28
2662.00,106.15
2662.00,106.03
2662.00,106.15
2662.00,106.40
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.53
2662.00,106.40
2662.00,106.40
2662.00,106.65
2662.00,106.53
2662.00,106.28
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.53
2662.00,106.28
2662.00,106.53
2662.00,106.65
2662.00,106.53
2662.00,106.65
2662.00,106.65
2662.00,106.40
2662.00,106.28
2662.00,106.28
2662.00,106.15
2662.00,105.78
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.15
2662.00,106.03
2662.00,106.15
2662.00,106.28
2662.00,106.40
2662.00,106.40
2662.00,106.15
2662.00,105.90
2662.00,105.90
2662.00,106.03
2662.00,106.15
2662.00,106.15
2662.00,106.53
2662.00,106.53
2662.00,106.15
2662.00,106.40
2662.00,106.40
2662.00,106.53
2662.00,106.28
2662.00,106.28
2662.00,106.53
2662.00,106.28
2662.00,106.28
2662.00,106.15
2662.00,106.03
2662.00,106.03
2662.00,105.90
2662.00,106.15
2662.00,106.03
2662.00,105.15
2662.00,106.53
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.40
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.03
2662.00,106.15
2662.00,106.15
2662.00,106.03
2662.00,106.15
2662.00,105.90
2662.00,105.90
2662.00,105.90
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.78
2662.00,106.28
2662.00,106.28
2662.00,106.28
2662.00,106.40
2662.00,106.15
2662.00,106.28
2662.00,105.90
2662.00,105.90
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.15
2662.00,106.03
2662.00,106.03
2662.00,105.90
2662.00,106.40
2662.00,106.53
2663.00,106.03
2663.00,106.03
2664.00,107.03
2665.00,105.65
2666.00,106.53
2667.00,106.53
2668.00,107.28
2669.00,106.78
2670.00,106.78
2670.00,108.28
2671.00,108.28
2672.00,108.15
2673.00,108.03
2674.00,109.15
2675.00,108.15
2676.00,107.53
2677.00,109.53
2678.00,109.15
2679.00,109.15
2680.00,108.28
2681.00,109.65
2682.00,109.78
2683.00,108.28
2683.00,108.28
2684.00,110.15
2685.00,110.78
2686.00,110.28
2687.00,111.28
2688.00,111.40
2689.00,110.90
2690.00,112.28
2691.00,112.28
2692.00,111.90
2693.00,111.53
2694.00,112.03
2695.00,112.53
2696.00,112.53
2696.00,112.53
2697.00,113.28
2698.00,112.53
2699.00,114.03
2700.00,114.65
2701.00,113.65
2702.00,114.15
2703.00,114.15
2704.00,115.65
2705.00,114.28
2706.00,114.28
2707.00,115.40
2708.00,115.03
2709.00,114.78
2709.00,114.78
2710.00,116.28
2711.00,115.15
2712.00,116.03
2713.00,116.90
2714.00,115.90
2715.00,115.90
2716.00,116.65
2717.00,117.53
2718.00,116.90
2719.00,117.65
2720.00,118.40
2721.00,117.90
2722.00,118.15
2722.00,118.15
2723.00,119.03
2724.00,117.65
2725.00,119.78
2726.00,119.90
2727.00,119.90
2728.00,118.65
2729.00,120.03
2730.00,120.40
2731.00,119.90
2732.00,121.03
2733.00,121.53
2734.00,121.15
2734.00,121.15
2735.00,121.78
2736.00,121.15
2737.00,122.28
2738.00,121.53
2739.00,121.53
2740.00,121.15
2741.00,122.15
2742.00,122.53
2743.00,122.15
2744.00,123.53
2745.00,123.28
2746.00,123.40
2747.00,123.40
2747.00,124.15
2748.00,124.28
2749.00,123.15
2750.00,125.53
2751.00,125.53
2752.00,124.90
2753.00,124.03
2754.00,125.53
2755.00,125.53
2756.00,125.15
2757.00,126.40
2758.00,126.53
2759.00,126.53
2760.00,126.15
2760.00,126.78
2761.00,127.28
2762.00,126.90
2763.00,126.90
2764.00,128.78
2765.00,128.03
2766.00,127.28
2767.00,129.03
2768.00,128.78
2769.00,128.15
2770.00,129.40
2771.00,129.40
2772.00,129.40
2773.00,128.53
2773.00,129.03
2774.00,130.53
2775.00,130.53
2776.00,129.53
2777.00,131.03
2778.00,130.78
2779.00,130.28
2780.00,131.28
2781.00,131.78
2782.00,131.28
2783.00,131.28
2784.00,132.03
2785.00,132.15
2786.00,131.40
2786.00,132.53
2787.00,132.53
2788.00,132.90
2789.00,132.65
2790.00,133.65
2791.00,133.40
2792.00,133.65
2793.00,134.65
2794.00,134.65
2795.00,134.65
2796.00,134.53
2797.00,135.53
2798.00,134.65
2798.00,134.65
2799.00,134.65
2800.00,136.15
2801.00,135.28
2802.00,135.90
2803.00,135.78
2804.00,136.03
2805.00,136.78
2806.00,136.90
2807.00,136.90
2808.00,137.03
2809.00,137.78
2810.00,137.53
2811.00,136.90
2811.00,136.90
2812.00,138.65
2813.00,138.40
2814.00,138.53
2815.00,139.40
2816.00,138.78
2817.00,139.03
2818.00,140.28
2819.00,140.28
2820.00,139.65
2821.00,139.78
2822.00,140.78
2823.00,140.78
2824.00,141.03
2824.00,141.03
2825.00,141.90
2826.00,140.90
2827.00,142.53
2828.00,142.90
2829.00,141.90
2830.00,142.28
2831.00,142.28
2832.00,144.15
2833.00,142.40
2834.00,142.53
2835.00,143.90
2836.00,143.53
2837.00,143.40
2837.00,143.40
2838.00,145.28
2839.00,144.03
2840.00,145.03
2841.00,145.90
2842.00,145.28
2843.00,145.28
2844.00,145.53
2845.00,146.28
2846.00,145.53
2847.00,146.28
2848.00,146.90
2849.00,146.65
2849.00,146.65
2850.00,147.03
2851.00,146.53
2852.00,148.65
2853.00,148.53
2854.00,147.65
2855.00,147.65
2856.00,149.78
2857.00,149.40
2858.00,148.28
2859.00,150.28
2860.00,150.90
2861.00,149.40
2862.00,150.28
2862.00,150.28
2863.00,151.90
2864.00,149.53
2865.00,151.40
2866.00,152.40
2867.00,152.40
2868.00,150.03
2869.00,151.40
2870.00,152.78
2871.00,152.03
2872.00,152.65
2873.00,154.03
2874.00,153.40
2875.00,153.40
2875.00,153.15
2876.00,154.28
2877.00,153.03
2878.00,154.65
2879.00,154.65
2880.00,154.40
2881.00,153.90
2882.00,155.15
2883.00,155.65
2884.00,155.28
2885.00,156.40
2886.00,156.78
2887.00,156.78
2888.00,156.53
2888.00,156.78
2889.00,157.15
2890.00,156.90
2891.00,156.90
2892.00,158.65
2893.00,157.65
2894.00,157.53
2895.00,159.03
2896.00,159.03
2897.00,158.28
2898.00,159.53
2899.00,159.53
2900.00,159.65
2901.00,159.03
2901.00,160.15
2902.00,161.28
2903.00,161.28
2904.00,160.28
2905.00,161.40
2906.00,161.28
2907.00,161.03
2908.00,161.65
2909.00,162.15
2910.00,161.40
2911.00,161.40
2912.00,162.40
2913.00,162.65
2914.00,162.40
2914.00,163.53
2915.00,163.53
2916.00,163.78
2917.00,163.78
2918.00,164.78
2919.00,164.65
2920.00,165.03
2921.00,165.90
2922.00,165.28
2923.00,165.28
2924.00,165.78
2925.00,166.65
2926.00,165.65
2926.00,166.40
2927.00,166.40
2928.00,167.28
2929.00,166.53
2930.00,167.65
2931.00,167.65
2932.00,167.78
2933.00,168.90
2934.00,168.65
2935.00,168.65
2936.00,169.40
2937.00,169.40
2938.00,169.15
2939.00,169.40
2939.00,169.40
2940.00,170.03
2941.00,169.78
2942.00,170.53
2943.00,171.03
2944.00,170.53
2945.00,171.03
2946.00,172.65
2947.00,172.65
2948.00,171.65
2949.00,172.53
2950.00,173.40
2951.00,173.28
2952.00,173.53
2952.00,173.53
2953.00,174.65
2954.00,172.90
2955.00,174.53
2956.00,175.15
2957.00,174.03
2958.00,174.53
2959.00,174.53
2960.00,177.03
2961.00,174.90
2962.00,176.03
2963.00,177.03
2964.00,176.65
2965.00,176.90
2965.00,176.90
2966.00,178.15
2967.00,177.03
2968.00,178.15
2969.00,178.65
2970.00,177.90
2971.00,177.90
2972.00,178.28
2973.00,179.15
2974.00,178.65
2975.00,179.15
2976.00,180.28
2977.00,179.90
2978.00,180.40
2978.00,180.40
2979.00,181.53
2980.00,180.15
2981.00,181.90
2982.00,182.28
2983.00,182.28
2984.00,181.40
2985.00,182.03
2986.00,182.90
2987.00,182.53
2988.00,183.65
2989.00,183.78
2990.00,183.40
2991.00,183.40
2991.00,184.65
2992.00,184.65
2993.00,183.28
2994.00,186.53
2995.00,186.53
2996.00,185.28
2997.00,184.53
2998.00,187.40
2999.00,187.03
3000.00,186.28
3001.00,186.90
3002.00,187.65
3003.00,187.65
3003.00,186.78
3004.00,187.40
3005.00,187.65
3006.00,189.15
3007.00,189.15
3008.00,187.53
3009.00,188.65
3010.00,190.03
3011.00,189.78
3012.00,189.90
3013.00,191.15
3014.00,190.90
3015.00,190.90
3016.00,190.78
3016.00,191.65
3017.00,191.40
3018.00,191.03
3019.00,191.03
3020.00,193.53
3021.00,192.15
3022.00,191.78
3023.00,193.90
3024.00,193.90
3025.00,193.28
3026.00,194.28
3027.00,194.28
3028.00,194.90
3029.00,193.90
3029.00,195.28
3030.00,195.78
3031.00,195.78
3032.00,195.40
3033.00,195.78
3034.00,195.78
3035.00,195.15
3036.00,196.65
3037.00,197.15
3038.00,197.03
3039.00,197.03
3040.00,198.53
3041.00,198.28
3042.00,198.03
3042.00,198.40
3043.00,198.40
3044.00,199.65
3045.00,199.15
3046.00,200.15
3047.00,200.03
3048.00,200.28
3049.00,201.03
3050.00,200.90
3051.00,200.90
3052.00,201.03
3053.00,202.03
3054.00,202.28
3055.00,202.28
3055.00,202.28
3056.00,203.40
3057.00,202.90
3058.00,203.40
3059.00,204.65
3060.00,203.65
3061.00,203.90
3062.00,205.03
3063.00,205.03
3064.00,204.78
3065.00,204.40
3066.00,205.65
3067.00,205.90
3067.00,205.90
3068.00,205.53
3069.00,206.28
3070.00,207.53
3071.00,207.03
3072.00,207.28
3073.00,208.15
3074.00,208.65
3075.00,208.65
3076.00,208.40
3077.00,208.90
3078.00,209.53
3079.00,209.53
3080.00,209.78
3080.00,209.78
3081.00,210.78
3082.00,209.03
3083.00,211.40
3084.00,212.53
3085.00,210.90
3086.00,211.53
3087.00,211.53
3088.00,214.03
3089.00,211.90
3090.00,212.78
3091.00,214.15
3092.00,213.78
3093.00,213.53
3093.00,213.53
3094.00,214.53
3095.00,213.53
3096.00,215.15
3097.00,215.53
3098.00,214.90
3099.00,214.90
3100.00,215.78
3101.00,216.53
3102.00,216.03
3103.00,216.28
3104.00,217.78
3105.00,217.28
3106.00,218.03
3106.00,218.03
3107.00,218.40
3108.00,217.40
3109.00,219.65
3110.00,219.40
3111.00,219.40
3112.00,218.40
3113.00,220.28
3114.00,220.28
3115.00,220.03
3116.00,221.28
3117.00,221.78
3118.00,221.65
3119.00,221.65
3119.00,222.40
3120.00,222.90
3121.00,221.65
3122.00,224.40
3123.00,224.40
3124.00,223.40
3125.00,222.53
3126.00,223.90
3127.00,224.78
3128.00,224.03
3129.00,224.90
3130.00,225.53
3131.00,225.53
3132.00,224.78
3132.00,225.65
3133.00,226.65
3134.00,226.65
3135.00,226.28
3136.00,227.65
3137.00,226.78
3138.00,227.53
3139.00,228.90
3140.00,229.03
3141.00,228.78
3142.00,229.15
3143.00,229.15
3144.00,229.90
3144.00,229.53
3145.00,229.78
3146.00,229.78
3147.00,230.65
3148.00,232.15
3149.00,230.65
3150.00,231.90
3151.00,232.90
3152.00,232.90
3153.00,232.53
3154.00,233.90
3155.00,233.90
3156.00,233.53
3157.00,233.28
3157.00,234.28
3158.00,234.28
3159.00,234.78
3160.00,234.28
3161.00,235.15
3162.00,235.53
3163.00,235.53
3164.00,236.78
3165.00,236.78
3166.00,236.15
3167.00,236.15
3168.00,238.15
3169.00,237.65
3170.00,237.53
3170.00,237.53
3171.00,238.53
3172.00,238.78
3173.00,238.78
3174.00,239.65
3175.00,239.53
3176.00,240.03
3177.00,241.40
3178.00,241.03
3179.00,241.03
3180.00,241.28
3181.00,242.40
3182.00,241.90
3183.00,242.15
3183.00,242.15
3184.00,243.28
3185.00,242.28
3186.00,243.28
3187.00,244.40
3188.00,243.53
3189.00,243.53
3190.00,245.65
3191.00,245.65
3192.00,245.15
3193.00,244.78
3194.00,246.03
3195.00,246.28
3196.00,246.28
3196.00,246.28
3197.00,247.53
3198.00,246.53
3199.00,247.03
3200.00,248.40
3201.00,247.78
3202.00,247.78
3203.00,248.65
3204.00,249.28
3205.00,248.90
3206.00,249.53
3207.00,250.40
3208.00,249.28
3209.00,251.03
3209.00,251.03
3210.00,251.90
3211.00,251.03
3212.00,252.90
3213.00,252.78
3214.00,252.78
3215.00,251.90
3216.00,253.65
3217.00,254.28
3218.00,252.90
3219.00,253.65
3220.00,255.03
3221.00,254.53
3221.00,254.53
3222.00,254.78
3223.00,255.03
3224.00,256.28
3225.00,255.78
3226.00,255.78
3227.00,255.90
3228.00,257.28
3229.00,257.15
3230.00,256.65
3231.00,258.03
3232.00,258.53
3233.00,258.28
3234.00,259.53
3234.00,259.53
3235.00,259.65
3236.00,258.78
3237.00,261.28
3238.00,261.28
3239.00,260.40
3240.00,260.15
3241.00,261.78
3242.00,262.40
3243.00,262.03
3244.00,263.15
3245.00,263.53
3246.00,263.15
3247.00,263.15
3247.00,264.15
3248.00,264.53
3249.00,263.28
3250.00,263.28
3251.00,264.78
3252.00,264.90
3253.00,264.28
3254.00,265.53
3255.00,266.53
3256.00,266.28
3257.00,266.78
3258.00,268.03
3259.00,268.03
3260.00,267.53
3260.00,267.53
3261.00,268.53
3262.00,268.53
3263.00,268.15
3264.00,269.40
3265.00,268.65
3266.00,269.28
3267.00,270.40
3268.00,270.53
3269.00,270.65
3270.00,271.28
3271.00,271.28
3272.00,272.28
3272.00,271.65
3273.00,272.78
3274.00,272.78
3275.00,272.90
3276.00,273.90
3277.00,272.90
3278.00,274.40
3279.00,275.03
3280.00,275.03
3281.00,274.40
3282.00,275.78
3283.00,275.78
3284.00,275.65
3285.00,275.15
3285.00,277.03
3286.00,277.03
3287.00,276.90
3288.00,277.15
3289.00,277.90
3290.00,277.40
3291.00,278.03
3292.00,278.78
3293.00,279.40
3294.00,278.65
3295.00,278.65
3296.00,280.28
3297.00,279.78
3298.00,280.03
3298.00,280.03
3299.00,280.90
3300.00,281.28
3301.00,281.78
3302.00,282.53
3303.00,282.40
3304.00,283.28
3305.00,284.03
3306.00,284.03
3307.00,283.78
3308.00,284.03
3309.00,285.03
3310.00,284.78
3311.00,284.53
3311.00,284.53
3312.00,286.03
3313.00,284.53
3314.00,286.15
3315.00,286.90
3316.00,286.40
3317.00,286.78
3318.00,286.78
3319.00,289.03
3320.00,288.15
3321.00,287.78
3322.00,289.15
3323.00,289.53
3324.00,289.28
3324.00,289.28
3325.00,290.78
3326.00,289.65
3327.00,290.78
3328.00,291.65
3329.00,290.65
3330.00,290.65
3331.00,291.90
3332.00,292.40
3333.00,292.40
3334.00,293.15
3335.00,294.03
3336.00,294.15
3337.00,294.53
3337.00,294.53
3338.00,296.28
3339.00,294.53
3340.00,296.28
3341.00,296.40
3342.00,296.40
3343.00,295.15
3344.00,296.90
3345.00,296.90
3346.00,296.40
3347.00,297.53
3348.00,298.65
3349.00,298.15
3349.00,298.15
3350.00,299.15
3351.00,299.15
3352.00,300.40
3353.00,299.28
3354.00,299.28
3355.00,299.78
3356.00,300.90
3357.00,300.65
3358.00,300.78
3359.00,301.78
3360.00,302.03
3361.00,302.03
3362.00,303.03
3362.00,303.03
3363.00,304.53
3364.00,303.15
3365.00,305.40
3366.00,305.40
3367.00,304.78
3368.00,303.90
3369.00,306.53
3370.00,306.28
3371.00,306.03
3372.00,307.03
3373.00,307.90
3374.00,307.90
3375.00,306.78
3375.00,307.90
3376.00,308.40
3377.00,307.65
3378.00,307.65
3379.00,309.90
3380.00,308.65
3381.00,308.65
3382.00,310.53
3383.00,311.15
3384.00,310.03
3385.00,311.15
3386.00,311.15
3387.00,311.03
3388.00,311.65
3388.00,311.78
3389.00,312.65
3390.00,312.65
3391.00,312.40
3392.00,313.53
3393.00,313.15
3394.00,313.28
3395.00,314.90
3396.00,315.53
3397.00,315.40
3398.00,315.40
3399.00,316.40
3400.00,316.65
3401.00,317.03
3401.00,317.53
3402.00,317.53
3403.00,317.65
3404.00,317.65
3405.00,318.78
3406.00,318.15
3407.00,318.53
3408.00,319.90
3409.00,319.40
3410.00,319.40
3411.00,319.53
3412.00,320.90
3413.00,321.03
3414.00,320.03
3414.00,320.03
3415.00,321.90
3416.00,322.03
3417.00,321.90
3418.00,323.40
3419.00,323.15
3420.00,323.28
3421.00,323.90
3422.00,323.90
3423.00,323.90
3424.00,323.90
3425.00,324.90
3426.00,325.03
3426.00,325.03
3427.00,325.90
3428.00,326.40
3429.00,327.40
3430.00,326.53
3431.00,326.28
3432.00,328.03
3433.00,329.03
3434.00,329.03
3435.00,327.90
3436.00,329.15
3437.00,330.03
3438.00,329.15
3439.00,330.15
3439.00,330.15
3440.00,331.65
3441.00,330.28
3442.00,331.28
3443.00,333.53
3444.00,331.78
3445.00,332.15
3446.00,332.15
3447.00,334.53
3448.00,333.28
3449.00,332.90
3450.00,333.90
3451.00,334.28
3452.00,334.40
3452.00,334.40
3453.00,335.15
3454.00,334.53
3455.00,335.03
3456.00,336.65
3457.00,335.90
3458.00,335.90
3459.00,337.15
3460.00,337.78
3461.00,337.78
3462.00,338.53
3463.00,338.78
3464.00,339.15
3465.00,339.15
3465.00,339.15
3466.00,340.15
3467.00,338.90
3468.00,341.03
3469.00,341.03
3470.00,341.03
3471.00,339.90
3472.00,342.03
3473.00,342.03
3474.00,341.53
3475.00,342.90
3476.00,343.78
3477.00,343.15
3478.00,343.15
3478.00,343.78
3479.00,344.65
3480.00,343.28
3481.00,344.65
3482.00,344.65
3483.00,344.53
3484.00,344.28
3485.00,345.40
3486.00,345.90
3487.00,345.90
3488.00,346.40
3489.00,346.78
3490.00,346.78
3490.00,347.28
3491.00,347.78
3492.00,347.53
3493.00,349.40
3494.00,349.40
3495.00,346.78
3496.00,348.15
3497.00,348.90
3498.00,348.15
3499.00,348.15
3500.00,349.40
3501.00,348.65
3502.00,348.65
3503.00,347.15
3503.00,346.40
3504.00,344.03
3505.00,341.40
3506.00,341.40
3507.00,342.53
3508.00,339.90
3509.00,338.15
3510.00,338.40
3511.00,337.40
3512.00,335.03
3513.00,333.90
3514.00,333.90
3515.00,333.65
3516.00,330.65
3516.00,329.90
3517.00,328.78
3518.00,328.78
3519.00,326.90
3520.00,326.78
3521.00,325.40
3522.00,324.53
3523.00,324.90
3524.00,324.15
3525.00,323.28
3526.00,323.28
3527.00,323.28
3528.00,323.03
3529.00,321.78
3529.00,322.40
3530.00,322.40
3531.00,322.65
3532.00,321.65
3533.00,322.65
3534.00,321.78
3535.00,321.90
3536.00,323.15
3537.00,322.03
3538.00,322.03
3539.00,321.78
3540.00,322.53
3541.00,321.65
3542.00,321.65
3542.00,321.65
3543.00,322.78
3544.00,322.15
3545.00,321.65
3546.00,322.78
3547.00,322.28
3548.00,322.78
3549.00,323.40
3550.00,323.40
3551.00,323.03
3552.00,323.40
3553.00,323.15
3554.00,323.40
3555.00,323.90
3555.00,323.90
3556.00,324.65
3557.00,323.53
3558.00,324.40
3559.00,324.78
3560.00,323.90
3561.00,324.40
3562.00,324.40
3563.00,325.15
3564.00,324.03
3565.00,325.28
3566.00,326.03
3567.00,326.15
3567.00,326.15
3568.00,326.53
3569.00,325.90
3570.00,327.53
3571.00,327.28
3572.00,326.78
3573.00,327.90
3574.00,327.90
3575.00,328.78
3576.00,327.90
3577.00,328.53
3578.00,329.28
3579.00,329.40
3580.00,329.90
3580.00,329.90
3581.00,330.78
3582.00,329.90
3583.00,331.15
3584.00,331.28
3585.00,331.40
3586.00,331.40
3587.00,332.40
3588.00,333.03
3589.00,332.65
3590.00,333.15
3591.00,334.03
3592.00,333.78
3593.00,333.90
3593.00,333.90
3594.00,335.40
3595.00,334.03
3596.00,336.15
3597.00,335.78
3598.00,335.78
3599.00,335.15
3600.00,336.65
3601.00,336.28
3602.00,335.78
3603.00,336.90
3604.00,337.40
3605.00,336.78
3606.00,336.78
3606.00,337.15
3607.00,338.53
3608.00,336.65
3609.00,338.53
3610.00,338.53
3611.00,338.78
3612.00,337.78
3613.00,338.90
3614.00,339.40
3615.00,339.03
3616.00,340.15
3617.00,340.40
3618.00,340.40
3619.00,340.15
3619.00,340.15
3620.00,340.78
3621.00,340.28
3622.00,340.28
3623.00,341.65
3624.00,340.53
3625.00,341.03
3626.00,343.03
3627.00,342.15
3628.00,343.03
3629.00,343.65
3630.00,343.65
3631.00,343.78
3632.00,343.65
3632.00,344.40
3633.00,344.53
3634.00,344.53
3635.00,344.65
3636.00,345.90
3637.00,344.40
3638.00,345.40
3639.00,346.40
3640.00,346.40
3641.00,346.03
3642.00,346.03
3643.00,347.65
3644.00,347.65
3644.00,347.03
3645.00,348.28
3646.00,348.28
3647.00,348.65
3648.00,348.15
3649.00,347.78
3650.00,348.90
3651.00,349.40
3652.00,349.15
3653.00,349.78
3654.00,349.78
3655.00,350.53
3656.00,349.40
3657.00,349.90
3657.00,350.90
3658.00,350.90
3659.00,351.15
3660.00,351.40
3661.00,352.65
3662.00,351.40
3663.00,351.90
3664.00,352.90
3665.00,352.28
3666.00,352.28
3667.00,351.90
3668.00,353.03
3669.00,352.65
3670.00,352.90
3670.00,352.90
3671.00,353.40
3672.00,353.53
3673.00,353.15
3674.00,354.28
3675.00,353.90
3676.00,354.03
3677.00,355.15
3678.00,355.15
3679.00,354.15
3680.00,354.40
3681.00,354.78
3682.00,354.90
3683.00,355.40
3683.00,355.40
3684.00,356.40
3685.00,355.53
3686.00,356.53
3687.00,357.03
3688.00,356.40
3689.00,357.28
3690.00,357.28
3691.00,357.78
3692.00,357.28
3693.00,357.40
3694.00,358.65
3695.00,358.28
3696.00,358.78
3696.00,358.78
3697.00,359.40
3698.00,357.40
3699.00,359.03
3700.00,359.53
3701.00,357.90
3702.00,357.90
3703.00,358.90
3704.00,360.65
3705.00,359.03
3706.00,359.90
3707.00,360.90
3708.00,360.03
3709.00,360.03
3709.00,360.03
3710.00,362.03
3711.00,359.03
3712.00,360.90
3713.00,360.65
3714.00,360.65
3715.00,360.53
3716.00,360.90
3717.00,361.28
3718.00,361.03
3719.00,361.90
3720.00,362.03
3721.00,362.28
3721.00,362.28
3722.00,362.03
3723.00,361.03
3724.00,362.40
3725.00,361.78
3726.00,361.78
3727.00,361.53
3728.00,362.78
3729.00,362.28
3730.00,361.65
3731.00,362.28
3732.00,363.03
3733.00,362.28
3734.00,362.28
3734.00,362.78
3735.00,363.78
3736.00,361.78
3737.00,363.78
3738.00,363.78
3739.00,362.40
3740.00,362.65
3741.00,363.65
3742.00,363.90
3743.00,362.90
3744.00,363.78
3745.00,364.40
3746.00,364.40
3747.00,363.78
3747.00,364.28
3748.00,365.03
3749.00,365.03
3750.00,363.90
3751.00,365.78
3752.00,365.40
3753.00,365.40
3754.00,365.90
3755.00,366.78
3756.00,366.28
3757.00,366.90
3758.00,366.90
3759.00,366.90
3760.00,366.53
3760.00,366.65
3761.00,366.65
3762.00,367.15
3763.00,366.15
3764.00,367.40
3765.00,367.15
3766.00,367.15
3767.00,368.28
3768.00,367.78
3769.00,367.15
3770.00,367.15
3771.00,368.28
3772.00,368.03
3773.00,367.40
3773.00,367.40
3774.00,368.15
3775.00,367.78
3776.00,367.28
3777.00,367.78
3778.00,368.03
3779.00,367.90
3780.00,368.15
3781.00,368.40
3782.00,368.40
3783.00,367.90
3784.00,368.40
3785.00,368.65
3785.00,368.65
3786.00,368.40
3787.00,369.53
3788.00,369.28
3789.00,369.65
3790.00,368.53
3791.00,369.28
3792.00,370.40
3793.00,368.78
3794.00,368.78
3795.00,369.15
3796.00,370.28
3797.00,370.40
3798.00,370.03
3798.00,370.03
3799.00,371.15
3800.00,369.65
3801.00,371.03
3802.00,370.78
3803.00,370.65
3804.00,370.40
3805.00,371.28
3806.00,371.28
3807.00,369.90
3808.00,370.03
3809.00,370.65
3810.00,370.40
3811.00,370.28
3811.00,370.28
3812.00,371.03
3813.00,370.03
3814.00,370.03
3815.00,370.65
3816.00,369.40
3817.00,369.40
3818.00,370.15
3819.00,370.40
3820.00,367.78
3821.00,369.78
3822.00,369.53
3823.00,368.78
3824.00,368.40
3824.00,368.40
3825.00,368.28
3826.00,366.28
3827.00,367.03
3828.00,366.53
3829.00,366.53
