Step (steps),Load (N),Stage
0,0.06171278776061559,0
1,0.06171278776061559,0
2,0.030856393880307795,0
3,0.09256918164092338,0
4,0.20570929253538528,0
6,0.5348441605920018,0
7,0.894835422528926,0
9,1.2959685429729273,0
10,1.3473958661067735,0
11,1.049117391930465,0
13,0.7714098470076949,0
14,0.503987766711694,0
16,0.5759860190990788,0
17,1.0182609980501571,0
18,1.3062540075996967,0
20,1.2959685429729273,0
21,1.244541219839081,0
23,1.049117391930465,0
24,0.7508389177541563,0
25,0.8742644932753875,0
27,1.049117391930465,0
28,0.8845499579021567,0
30,0.5657005544723095,0
31,0.1748528986550775,0
32,0.19542382790861604,0
34,0.4628459082046169,0
35,0.7096970592470793,0
37,0.6685552007400022,0
38,0.5759860190990788,0
40,0.5759860190990788,0
41,0.8022662408880026,0
42,0.9668336749163109,0
44,1.131401108944619,0
45,0.9359772810360031,0
47,0.5451296252187711,0
48,0.33942033268338573,0
49,0.3908476558172321,0
51,0.6068424129793866,0
52,0.69941159462031,0
54,0.48341683745815545,0
55,0.16456743402830823,0
56,0.35999126193692427,0
58,0.7405534531273871,0
59,1.0388319273036957,0
61,0.9874046041698494,0
62,0.8228371701415411,0
63,0.5142732313384633,0
65,0.6274133422329251,0
66,0.8639790286486182,0
68,1.0696883211840036,0
69,0.9051208871556953,0
70,0.5554150898455403,0
72,0.37027672656369354,0
73,0.586271483725848,0
75,0.9462627456627724,0
76,1.0182609980501571,0
78,0.8536935640218489,0
79,0.5965569483526173,0
80,0.6274133422329251,0
82,0.8536935640218489,0
83,1.0594028565572342,0
85,0.9565482102895416,0
86,0.7508389177541563,0
87,0.37027672656369354,0
89,0.4628459082046169,0
90,0.7405534531273871,0
92,0.9462627456627724,0
93,0.8228371701415411,0
94,0.5965569483526173,0
96,0.4319895143243091,0
97,0.6891261299935407,0
99,1.0182609980501571,0
100,1.0799737858107727,0
101,0.8845499579021567,0
103,0.6685552007400022,0
104,0.5965569483526173,0
106,0.6788406653667715,0
107,0.8331226347683104,0
109,0.7714098470076949,0
110,0.6068424129793866,0
111,0.3805621911904628,0
113,0.4011331204440013,0
114,0.6891261299935407,0
116,0.9771191395430802,0
117,0.9154063517824645,0
118,0.7302679885006178,0
120,0.6479842714864636,0
121,0.8639790286486182,0
123,1.2136848259587731,0
124,1.2548266844658502,0
125,1.0696883211840036,0
127,0.8228371701415411,0
128,0.7508389177541563,0
130,0.894835422528926,0
131,1.0799737858107727,0
132,1.049117391930465,0
134,0.9154063517824645,0
135,0.6788406653667715,0
137,0.8228371701415411,0
138,1.0594028565572342,0
139,1.2136848259587731,0
141,1.1416865735713884,0
142,0.8845499579021567,0
144,0.6788406653667715,0
145,0.7816953116344642,0
147,0.9256918164092338,0
148,0.9668336749163109,0
149,0.8022662408880026,0
151,0.5657005544723095,0
152,0.5554150898455403,0
154,0.7508389177541563,0
155,1.0285464626769265,0
156,1.007975533423388,0
158,0.8639790286486182,0
159,0.6479842714864636,0
161,0.6788406653667715,0
162,0.8742644932753875,0
163,1.0388319273036957,0
165,0.7714098470076949,0
166,0.5554150898455403,0
168,0.3908476558172321,0
169,0.5554150898455403,0
170,0.7611243823809256,0
172,0.8536935640218489,0
173,0.7302679885006178,0
175,0.5657005544723095,0
176,0.5451296252187711,0
177,0.7302679885006178,0
179,1.0285464626769265,0
180,1.0696883211840036,0
182,0.8639790286486182,0
183,0.5142732313384633,0
185,0.5657005544723095,0
186,0.8228371701415411,0
187,1.0285464626769265,0
189,0.9051208871556953,0
190,0.6479842714864636,0
192,0.5245586959652325,0
193,0.69941159462031,0
194,0.8639790286486182,0
196,1.0696883211840036,0
197,0.9462627456627724,0
199,0.6274133422329251,0
200,0.503987766711694,0
201,0.6376988068596944,0
203,0.8639790286486182,0
204,0.8228371701415411,0
206,0.6376988068596944,0
207,0.32913486805661646,0
208,0.42170404969753983,0
210,0.6582697361132329,0
211,0.9771191395430802,0
213,0.8845499579021567,0
214,0.69941159462031,0
216,0.4628459082046169,0
217,0.586271483725848,0
218,0.8536935640218489,0
220,1.0594028565572342,0
221,0.8845499579021567,0
223,0.6376988068596944,0
224,0.42170404969753983,0
225,0.6274133422329251,0
227,0.9359772810360031,0
228,0.9976900687966187,0
230,0.8125517055147718,0
231,0.5759860190990788,0
232,0.48341683745815545,0
234,0.7096970592470793,0
235,0.9565482102895416,0
237,0.894835422528926,0
238,0.7199825238738485,0
239,0.5245586959652325,0
241,0.6376988068596944,0
242,0.8536935640218489,0
244,0.9976900687966187,0
245,0.8536935640218489,0
246,0.6068424129793866,0
248,0.4937023020849247,0
249,0.6582697361132329,0
251,0.9051208871556953,0
252,0.9565482102895416,0
254,0.7508389177541563,0
255,0.5348441605920018,0
256,0.5965569483526173,0
258,0.8125517055147718,0
259,1.0182609980501571,0
261,0.9565482102895416,0
262,0.7508389177541563,0
263,0.48341683745815545,0
265,0.5965569483526173,0
266,0.7919807762612333,0
268,0.9051208871556953,0
269,0.7816953116344642,0
270,0.5451296252187711,0
272,0.349705797310155,0
273,0.5142732313384633,0
275,0.8845499579021567,0
276,0.8845499579021567,0
277,0.7508389177541563,0
279,0.5348441605920018,0
280,0.5451296252187711,0
282,0.7714098470076949,0
283,0.9874046041698494,0
284,0.8228371701415411,0
286,0.6479842714864636,0
287,0.41141858507077056,0
289,0.5554150898455403,0
290,0.7302679885006178,0
292,0.9256918164092338,0
293,0.8022662408880026,0
294,0.5451296252187711,0
296,0.41141858507077056,0
297,0.6582697361132329,0
299,0.9359772810360031,0
300,1.007975533423388,0
301,0.8228371701415411,0
303,0.4319895143243091,0
304,0.349705797310155,0
306,0.6068424129793866,0
307,0.894835422528926,0
308,0.9256918164092338,0
310,0.7714098470076949,0
311,0.48341683745815545,0
313,0.5348441605920018,0
314,0.7919807762612333,0
315,1.0285464626769265,0
317,0.8845499579021567,0
318,0.6685552007400022,0
320,0.4628459082046169,0
321,0.5142732313384633,0
322,0.7816953116344642,0
324,0.9668336749163109,0
325,0.8331226347683104,0
327,0.5554150898455403,0
328,0.45256044357784764,0
330,0.6479842714864636,0
331,0.9668336749163109,0
332,0.9771191395430802,0
334,0.8125517055147718,0
335,0.5451296252187711,0
337,0.6376988068596944,0
338,0.8125517055147718,0
339,1.007975533423388,0
341,0.9256918164092338,0
342,0.69941159462031,0
344,0.5451296252187711,0
345,0.6891261299935407,0
346,0.8536935640218489,0
348,0.9976900687966187,0
349,0.8639790286486182,0
351,0.6068424129793866,0
352,0.5245586959652325,0
353,0.7096970592470793,0
355,0.9256918164092338,0
356,0.8536935640218489,0
358,0.6171278776061558,0
359,0.349705797310155,0
360,0.42170404969753983,0
362,0.6376988068596944,0
363,0.8125517055147718,0
365,0.7096970592470793,0
366,0.5142732313384633,0
368,0.35999126193692427,0
369,0.4937023020849247,0
370,0.7405534531273871,0
372,0.8434080993950797,0
373,0.6891261299935407,0
375,0.42170404969753983,0
376,0.3085639388030779,0
377,0.5554150898455403,0
379,0.8228371701415411,0
380,0.7919807762612333,0
382,0.6479842714864636,0
383,0.4011331204440013,0
384,0.4731313728313862,0
386,0.7199825238738485,0
387,0.9462627456627724,0
389,0.7405534531273871,0
390,0.45256044357784764,0
391,0.2365656864156931,0
