Step,Load
1,0.0
6,1.250038148136734
9,61.25186925870524
12,131.879024628437
15,101.25308999908434
18,39.376201666310514
21,106.25324259163176
24,66.8770409253211
27,33.75102999969473
30,41.25125888851583
33,21.250648518326283
36,-5.625171666615997
39,38.12616351817365
42,31.875972777489427
45,19.375591296120973
48,0.6250190740682282
51,61.25186925870524
54,19.375591296120973
57,45.00137333292624
60,19.375591296120973
63,21.87566759239465
66,26.875820184942068
69,19.375591296120973
72,-11.250343333231715
75,19.375591296120973
78,1.250038148136734
81,5.000152592547213
84,15.000457777641918
87,6.875209814752592
90,9.375286111026199
93,-8.75026703695797
96,25.6257820368052
100,-1.2500381481368728
103,-5.625171666615997
107,18.750572222052536
110,13.125400555436817
113,14.37543870357355
116,18.750572222052536
119,15.000457777641918
122,-21.875667592394926
126,17.500534073915734
129,30.62593462935262
132,4.3751335184788465
135,20.00061037018941
138,5.625171666615719
141,0.6250190740682282
144,9.375286111026199
147,12.500381481368311
150,26.875820184942068
153,-0.6250190740685058
156,10.625324259163072
159,-1.8750572222053785
162,0.6250190740682282
165,18.12555314798417
168,11.250343333231438
171,-14.375438703573828
174,13.750419629505044
178,-1.8750572222053785
183,-13.125400555436956
186,26.250801110873635
189,-8.75026703695797
192,-2.5000762962737455
195,-8.75026703695797
199,8.125247962889325
203,-1.8750572222053785
206,28.750877407147314
209,3.125095370341974
212,31.250953703421057
215,10.625324259163072
219,3.7501144444103405
222,0.6250190740682282
225,28.750877407147314
228,-8.75026703695797
231,24.375743888668396
234,18.12555314798417
237,21.87566759239465
240,-17.50053407391594
243,25.00076296273676
246,8.750267036957693
249,-3.125095370342251
252,-8.75026703695797
255,-1.2500381481368728
259,19.375591296120973
263,8.125247962889325
266,8.750267036957693
269,-7.5002288888210975
273,2.500076296273468
277,-7.5002288888210975
280,3.7501144444103405
283,-5.000152592547491
286,-6.250190740684225
289,-7.5002288888210975
292,10.625324259163072
295,0.6250190740682282
298,-1.2500381481368728
301,31.250953703421057
304,1.250038148136734
307,15.000457777641918
310,0.0
313,1.250038148136734
316,23.125705740531522
319,11.250343333231438
322,-0.6250190740685058
325,21.250648518326283
328,31.875972777489427
331,18.750572222052536
334,-10.62532425916335
337,31.875972777489427
340,19.375591296120973
343,-5.000152592547491
346,26.250801110873635
349,39.376201666310514
352,39.376201666310514
355,8.750267036957693
358,53.751640369884214
361,5.625171666615719
364,25.6257820368052
367,15.625476851710424
370,5.625171666615719
373,63.75194555497898
376,56.25171666615789
379,83.75255592516847
382,-28.12585833307915
385,0.6250190740682282
388,2.500076296273468
391,17.500534073915734
394,65.62700277718423
397,102.5031281472212
400,123.12875759147906
403,6.875209814752592
406,-22.50068666646329
409,-13.750419629505323
412,45.00137333292624
415,86.2526322214422
418,80.00244148075798
421,26.250801110873635
424,0.6250190740682282
427,-6.875209814752731
430,18.12555314798417
433,23.75072481459996
436,-0.6250190740685058
439,3.125095370341974
442,3.125095370341974
445,10.625324259163072
448,-16.250495925779067
451,-6.875209814752731
454,5.625171666615719
457,26.250801110873635
460,16.875514999847297
463,26.250801110873635
466,13.750419629505044
469,8.750267036957693
