Step (steps),Load (N),Stage,Pain threshold (kg)
0,-0.04114185850707706,0,25.59023599140193
1,-0.04114185850707706,0
1,-0.07199825238738485,0
3,-0.010285464626769264,0
4,0.2879930095495394,0
6,0.5451296252187711,0
7,0.8022662408880026,0
8,0.6788406653667715,0
10,0.3805621911904628,0
11,0.16456743402830823,0
13,0.04114185850707706,0
14,0.05142732313384632,0
15,0.24685115104246236,0
17,0.42170404969753983,0
18,0.586271483725848,0
20,0.6788406653667715,0
21,0.3805621911904628,0
23,-0.15428196940153896,0
24,0.16456743402830823,0
25,0.7096970592470793,0
27,0.6479842714864636,0
28,0.33942033268338573,0
30,0.1748528986550775,0
31,0.05142732313384632,0
32,0.24685115104246236,0
34,0.45256044357784764,0
35,0.27770754492277017,0
37,0.10285464626769264,0
38,-0.05142732313384632,0
39,-0.1439965047747697,0
41,0.010285464626769264,0
42,0.3085639388030779,0
44,0.15428196940153896,0
45,-0.1439965047747697,0
46,-0.4011331204440013,0
48,-0.16456743402830823,0
49,0.2674220802960009,0
51,0.35999126193692427,0
52,0.09256918164092338,0
54,-0.12342557552123118,0
55,-0.18513836328184677,0
56,0.09256918164092338,0
58,0.35999126193692427,0
59,0.3188494034298472,0
61,0.2365656864156931,0
62,0.010285464626769264,0
63,-0.02057092925353853,0
65,0.33942033268338573,0
66,0.6171278776061558,0
68,0.45256044357784764,0
69,0.1748528986550775,0
70,-0.06171278776061559,0
72,0.1439965047747697,0
73,0.4731313728313862,0
75,0.4628459082046169,0
76,0.21599475716215455,0
77,-0.02057092925353853,0
79,-0.2365656864156931,0
80,-0.04114185850707706,0
82,0.2674220802960009,0
83,0.29827847417630865,0
84,0.13371104014800045,0
86,-0.13371104014800045,0
87,-0.1748528986550775,0
89,0.18513836328184677,0
90,0.45256044357784764,0
92,0.2571366156692316,0
93,0.02057092925353853,0
94,-0.1439965047747697,0
96,0.02057092925353853,0
97,0.35999126193692427,0
99,0.5245586959652325,0
100,0.33942033268338573,0
101,0.16456743402830823,0
103,-0.02057092925353853,0
104,0.1748528986550775,0
106,0.5348441605920018,0
107,0.5554150898455403,0
108,0.2879930095495394,0
110,0.02057092925353853,0
111,-0.05142732313384632,0
113,0.2365656864156931,0
114,0.5142732313384633,0
115,0.32913486805661646,0
117,0.11314011089446191,0
118,-0.15428196940153896,0
120,-0.06171278776061559,0
121,0.29827847417630865,0
123,0.42170404969753983,0
124,0.22628022178892382,0
125,0.010285464626769264,0
127,-0.18513836328184677,0
128,0.10285464626769264,0
130,0.32913486805661646,0
131,0.349705797310155,0
132,0.15428196940153896,0
134,-0.08228371701415411,0
135,-0.15428196940153896,0
137,0.15428196940153896,0
138,0.45256044357784764,0
139,0.35999126193692427,0
141,0.15428196940153896,0
142,-0.11314011089446191,0
144,0.030856393880307795,0
145,0.3188494034298472,0
146,0.45256044357784764,0
148,0.21599475716215455,0
149,-0.010285464626769264,0
151,-0.21599475716215455,0
152,-0.010285464626769264,0
153,0.27770754492277017,0
155,0.2571366156692316,0
156,0.02057092925353853,0
158,-0.1748528986550775,0
159,-0.22628022178892382,0
161,0.02057092925353853,0
162,0.27770754492277017,0
163,0.10285464626769264,0
165,-0.030856393880307795,0
166,-0.2879930095495394,0
168,-0.27770754492277017,0
169,0.09256918164092338,0
170,0.33942033268338573,0
172,0.13371104014800045,0
173,-0.08228371701415411,0
175,-0.2674220802960009,0
176,-0.07199825238738485,0
177,0.2879930095495394,0
179,0.2674220802960009,0
180,0.030856393880307795,0
182,-0.15428196940153896,0
183,-0.24685115104246236,0
184,-0.04114185850707706,0
186,0.2571366156692316,0
187,0.2365656864156931,0
189,0.06171278776061559,0
190,-0.20570929253538528,0
191,-0.16456743402830823,0
193,0.12342557552123118,0
194,0.37027672656369354,0
196,0.12342557552123118,0
