Step (steps),Load (N),Stage
0,0.07748033967391303,0
1,0.07748033967391303,0
2,0.030992135869565212,0
3,0.10847247554347825,0
5,0.10847247554347825,0
6,0.13946461141304345,0
8,0.10072444157608694,0
9,-0.15496067934782606,0
10,-0.42614186820652167,0
12,-0.4493859701086956,0
13,-0.2401890529891304,0
15,-0.030992135869565212,0
16,-0.07748033967391303,0
17,-0.20144888315217388,0
19,0.015496067934782606,0
20,0.18595281521739127,0
22,-0.10072444157608694,0
23,-0.40289776630434776,0
25,-0.27118118885869563,0
26,-0.09297640760869563,0
27,-0.3254174266304347,0
29,-0.5965986154891303,0
30,-0.44163793614130425,0
32,-0.31766939266304345,0
33,-0.5268663097826086,0
34,-0.7593073288043477,0
36,-0.7438112608695651,0
37,-0.6120946834239129,0
39,-0.8135435665760868,0
40,-0.8522837364130433,0
41,-0.7593073288043477,0
43,-0.7205671589673912,0
44,-0.7748033967391303,0
46,-0.9685042459239129,0
47,-1.076976721467391,0
48,-0.8135435665760868,0
50,-0.6973230570652172,0
51,-0.8910239062499998,0
53,-0.8987719402173912,0
54,-0.7825514307065217,0
55,-0.7283151929347825,0
57,-0.7128191249999999,0
58,-0.6663309211956521,0
60,-0.5578584456521738,0
61,-0.5423623777173913,0
62,-0.6275907513586956,0
64,-0.5888505815217391,0
65,-0.4571340040760869,0
67,-0.4493859701086956,0
68,-0.433889902173913,0
69,-0.3099213586956521,0
71,-0.33316546059782604,0
72,-0.33316546059782604,0
74,-0.3486615285326086,0
75,-0.48812613994565207,0
77,-0.511370241847826,0
78,-0.5578584456521738,0
79,-0.5888505815217391,0
81,-0.5268663097826086,0
82,-0.5501104116847825,0
84,-0.6430868192934781,0
85,-0.6353387853260869,0
86,-0.8057955326086955,0
88,-0.7283151929347825,0
89,-0.6585828872282607,0
91,-0.5888505815217391,0
92,-0.5888505815217391,0
93,-0.7748033967391303,0
95,-0.8600317703804347,0
96,-0.7360632269021739,0
98,-0.6740789551630434,0
99,-0.7050710910326086,0
100,-0.7128191249999999,0
102,-0.4726300720108695,0
103,-0.4106458002717391,0
105,-0.37190563043478253,0
106,-0.37190563043478253,0
107,-0.4958741739130434,0
109,-0.44163793614130425,0
110,-0.37965366440217385,0
112,-0.2634331548913043,0
113,-0.29442529076086954,0
114,-0.3254174266304347,0
116,-0.2866772567934782,0
117,-0.3021733247282608,0
119,-0.39514973233695644,0
120,-0.433889902173913,0
121,-0.42614186820652167,0
123,-0.4106458002717391,0
124,-0.48812613994565207,0
126,-0.5656064796195651,0
127,-0.767055362771739,0
128,-0.6973230570652172,0
130,-0.6508348532608694,0
131,-0.7050710910326086,0
133,-0.6275907513586956,0
134,-0.7360632269021739,0
136,-0.7902994646739129,0
137,-0.6973230570652172,0
138,-0.6895750230978259,0
140,-0.7128191249999999,0
141,-0.6663309211956521,0
143,-0.6508348532608694,0
144,-0.5346143437499999,0
145,-0.4958741739130434,0
147,-0.5501104116847825,0
148,-0.6198427173913043,0
150,-0.511370241847826,0
151,-0.4958741739130434,0
152,-0.41839383423913035,0
154,-0.433889902173913,0
155,-0.5191182758152173,0
157,-0.41839383423913035,0
158,-0.34091349456521736,0
159,-0.433889902173913,0
161,-0.46488203804347816,0
162,-0.48812613994565207,0
164,-0.4571340040760869,0
165,-0.433889902173913,0
166,-0.5036222078804347,0
168,-0.5268663097826086,0
169,-0.4958741739130434,0
171,-0.5423623777173913,0
172,-0.5733545135869564,0
173,-0.5423623777173913,0
175,-0.5733545135869564,0
176,-0.5888505815217391,0
178,-0.6818269891304347,0
179,-0.7438112608695651,0
180,-0.7593073288043477,0
182,-0.8135435665760868,0
183,-0.7902994646739129,0
185,-0.6508348532608694,0
186,-0.5501104116847825,0
188,-0.7593073288043477,0
189,-0.7438112608695651,0
190,-0.6818269891304347,0
192,-0.48812613994565207,0
193,-0.5423623777173913,0
195,-0.6508348532608694,0
196,-0.6275907513586956,0
197,-0.48812613994565207,0
199,-0.4571340040760869,0
200,-0.4571340040760869,0
202,-0.4106458002717391,0
203,-0.44163793614130425,0
204,-0.511370241847826,0
206,-0.5423623777173913,0
207,-0.5036222078804347,0
209,-0.37190563043478253,0
210,-0.4571340040760869,0
211,-0.6120946834239129,0
213,-0.6585828872282607,0
214,-0.6740789551630434,0
216,-0.6430868192934781,0
217,-0.5423623777173913,0
218,-0.5268663097826086,0
220,-0.5965986154891303,0
221,-0.5965986154891303,0
223,-0.6663309211956521,0
224,-0.5888505815217391,0
225,-0.5501104116847825,0
227,-0.7205671589673912,0
228,-0.9220160421195651,0
230,-0.8135435665760868,0
231,-0.8212916005434782,0
232,-0.6818269891304347,0
234,-0.7205671589673912,0
235,-0.7593073288043477,0
237,-0.6973230570652172,0
238,-0.6508348532608694,0
240,-0.6430868192934781,0
241,-0.7205671589673912,0
242,-0.7283151929347825,0
