Step (steps),Load (N),Stage
0,0.04114185850707706,0
1,0.04114185850707706,0
2,0.030856393880307795,0
3,-0.02057092925353853,0
5,-0.02057092925353853,0
6,0.13371104014800045,0
8,0.35999126193692427,0
9,0.5451296252187711,0
10,0.6788406653667715,0
12,0.7611243823809256,0
13,0.9462627456627724,0
15,1.0696883211840036,0
16,1.172542967451696,0
17,1.2856830783461581,0
19,1.203399361332004,0
20,1.0285464626769265,0
22,1.1416865735713884,0
23,1.2136848259587731,0
25,1.244541219839081,0
26,1.2548266844658502,0
27,1.0594028565572342,0
29,1.0388319273036957,0
30,1.1828284320784654,0
32,1.162257502824927,0
33,1.1416865735713884,0
34,0.9565482102895416,0
36,0.7714098470076949,0
37,0.8845499579021567,0
39,1.0182609980501571,0
40,0.8845499579021567,0
41,0.8639790286486182,0
43,0.7508389177541563,0
44,0.7096970592470793,0
46,0.8536935640218489,0
47,0.8331226347683104,0
48,0.8228371701415411,0
50,0.8228371701415411,0
51,0.7199825238738485,0
53,0.7611243823809256,0
54,0.8639790286486182,0
56,0.8536935640218489,0
57,0.9462627456627724,0
58,0.9668336749163109,0
60,0.8228371701415411,0
61,0.8742644932753875,0
63,0.9256918164092338,0
64,0.9771191395430802,0
65,1.0594028565572342,0
67,0.9771191395430802,0
68,0.8742644932753875,0
70,1.007975533423388,0
71,1.0902592504375421,0
72,1.1108301796910807,0
74,1.0799737858107727,0
75,0.9359772810360031,0
77,0.894835422528926,0
78,0.9976900687966187,0
79,0.9771191395430802,0
81,0.9668336749163109,0
82,0.8742644932753875,0
84,0.7611243823809256,0
85,0.8639790286486182,0
86,0.9565482102895416,0
88,0.9051208871556953,0
89,0.9256918164092338,0
91,0.8536935640218489,0
92,0.7714098470076949,0
94,0.894835422528926,0
95,0.9256918164092338,0
96,0.9359772810360031,0
98,0.9565482102895416,0
99,0.8434080993950797,0
101,0.7919807762612333,0
102,0.9256918164092338,0
103,0.9256918164092338,0
105,1.0182609980501571,0
106,1.0285464626769265,0
108,0.8434080993950797,0
109,0.8639790286486182,0
110,0.9668336749163109,0
112,1.007975533423388,0
113,1.0285464626769265,0
115,0.9359772810360031,0
116,0.7508389177541563,0
117,0.9154063517824645,0
119,0.9771191395430802,0
120,0.9154063517824645,0
122,0.894835422528926,0
123,0.7714098470076949,0
124,0.7611243823809256,0
126,0.9256918164092338,0
127,0.8845499579021567,0
129,0.8639790286486182,0
130,0.8331226347683104,0
132,0.7096970592470793,0
133,0.8125517055147718,0
134,0.894835422528926,0
136,0.8331226347683104,0
137,0.8845499579021567,0
139,0.8434080993950797,0
140,0.7199825238738485,0
141,0.8125517055147718,0
143,0.8536935640218489,0
144,0.8742644932753875,0
146,0.9976900687966187,0
147,0.9154063517824645,0
148,0.8845499579021567,0
150,1.049117391930465,0
151,1.0388319273036957,0
153,1.0696883211840036,0
154,1.0285464626769265,0
