Step (steps),Load (N),Stage
0,0.07199825238738485,0
0,0.07199825238738485,0
1,0.04114185850707706,0
3,0.07199825238738485,0
4,0.10285464626769264,0
6,0.2571366156692316,0
7,0.5554150898455403,0
8,0.8639790286486182,0
10,1.0696883211840036,0
11,1.4913923708815433,0
13,1.9645237437129295,0
14,1.9542382790861603,0
15,1.6559598049098516,0
17,1.3473958661067735,0
18,1.594247017149236,0
20,1.9130964205790832,0
21,1.789670845057852,0
22,1.6662452695366208,0
24,1.7279580572972364,0
25,1.357681330733543,0
27,1.2856830783461581,0
28,1.6765307341633902,0
30,1.9130964205790832,0
31,1.6559598049098516,0
32,1.2856830783461581,0
34,1.049117391930465,0
35,1.244541219839081,0
37,1.635388875656313,0
38,1.5633906232689283,0
39,1.2959685429729273,0
41,1.1416865735713884,0
42,1.1519720381981575,0
44,1.3165394722264658,0
45,1.4605359770012356,0
46,1.4193941184941585,0
48,1.3268249368532352,0
49,1.0902592504375421,0
51,1.172542967451696,0
52,1.5222487647618512,0
53,1.7073871280436979,0
55,1.553105158642159,0
56,1.3268249368532352,0
58,1.1931138967052346,0
59,1.5325342293886204,0
60,1.8513836328184676,0
62,1.830812703564929,0
63,1.594247017149236,0
65,1.357681330733543,0
66,1.2753976137193888,0
68,1.5633906232689283,0
69,1.7999563096846212,0
70,1.6868161987901593,0
72,1.4502505123744662,0
73,1.1828284320784654,0
75,1.2548266844658502,0
76,1.5222487647618512,0
77,1.6456743402830822,0
79,1.4502505123744662,0
80,1.2239702905855425,0
82,1.0182609980501571,0
83,1.2548266844658502,0
84,1.594247017149236,0
86,1.6045324817760052,0
87,1.4091086538673891,0
89,1.1931138967052346,0
90,1.0902592504375421,0
91,1.3885377246138506,0
93,1.6765307341633902,0
94,1.594247017149236,0
96,1.439965047747697,0
97,1.172542967451696,0
99,1.2959685429729273,0
100,1.6251034110295437,0
101,1.7793853804310829,0
103,1.6251034110295437,0
104,1.39882318924062,0
106,1.2136848259587731,0
107,1.4502505123744662,0
108,1.748528986550775,0
110,1.7382435219240058,0
111,1.4708214416280048,0
113,1.2548266844658502,0
114,1.131401108944619,0
115,1.367966795360312,0
117,1.6662452695366208,0
118,1.6251034110295437,0
120,1.3885377246138506,0
121,1.0799737858107727,0
122,1.1005447150643113,0
124,1.439965047747697,0
125,1.6971016634169287,0
127,1.4913923708815433,0
128,1.2959685429729273,0
129,1.1005447150643113,0
131,1.3062540075996967,0
132,1.5428196940153898,0
134,1.635388875656313,0
135,1.4605359770012356,0
137,1.2342557552123117,0
138,1.0696883211840036,0
139,1.3473958661067735,0
141,1.6456743402830822,0
142,1.6045324817760052,0
144,1.4091086538673891,0
145,1.1828284320784654,0
146,1.2342557552123117,0
148,1.5119633001350818,0
149,1.7073871280436979,0
151,1.5119633001350818,0
152,1.3371104014800044,0
153,1.049117391930465,0
155,1.1931138967052346,0
156,1.5119633001350818,0
158,1.594247017149236,0
159,1.3782522599870815,0
160,1.1416865735713884,0
162,1.0182609980501571,0
163,1.2651121490926196,0
165,1.5222487647618512,0
166,1.4502505123744662,0
167,1.2856830783461581,0
169,1.0696883211840036,0
170,1.007975533423388,0
172,1.3165394722264658,0
173,1.635388875656313,0
175,1.4811069062547741,0
176,1.1931138967052346,0
