Step (steps),Load (N),Stage
0,0.061984271739130424,0
1,0.061984271739130424,0
2,0.10847247554347825,0
3,0.11622050951086954,0
5,0.13171657744565216,0
6,0.18595281521739127,0
8,0.37190563043478253,0
9,0.4958741739130434,0
10,0.14721264538043477,0
12,-0.2634331548913043,0
13,-0.6198427173913043,0
15,-0.9142680081521738,0
16,-0.6663309211956521,0
17,0.061984271739130424,0
19,0.29442529076086954,0
20,0.0,0
22,-0.5036222078804347,0
23,-0.7980474986413042,0
24,-0.36415759646739126,0
26,0.054236237771739124,0
27,0.08522837364130434,0
29,-0.29442529076086954,0
30,-0.6430868192934781,0
32,-0.7438112608695651,0
33,-0.10847247554347825,0
34,0.15496067934782606,0
36,0.06973230570652172,0
37,-0.3486615285326086,0
39,-0.7050710910326086,0
40,-0.5578584456521738,0
41,0.08522837364130434,0
43,0.2246929850543478,0
44,-0.015496067934782606,0
46,-0.4493859701086956,0
47,-0.7438112608695651,0
48,-0.3874016983695652,0
50,0.07748033967391303,0
51,0.16270871331521736,0
53,-0.23244101902173908,0
54,-0.6430868192934781,0
55,-0.8367876684782607,0
57,-0.2789292228260869,0
58,-0.023244101902173908,0
60,-0.16270871331521736,0
61,-0.6430868192934781,0
63,-1.0149924497282607,0
64,-0.9220160421195651,0
65,-0.255685120923913,0
67,-0.07748033967391303,0
68,-0.3254174266304347,0
70,-0.7438112608695651,0
71,-1.0692286874999999,0
72,-0.7128191249999999,0
74,-0.2169449510869565,0
75,-0.15496067934782606,0
77,-0.5346143437499999,0
78,-0.8910239062499998,0
79,-1.076976721467391,0
81,-0.4726300720108695,0
82,-0.14721264538043477,0
84,-0.2401890529891304,0
85,-0.6585828872282607,0
86,-1.0072444157608693,0
88,-0.9375121100543476,0
89,-0.2866772567934782,0
91,-0.10072444157608694,0
92,-0.35640956249999994,0
94,-0.7825514307065217,0
95,-1.0692286874999999,0
96,-0.7050710910326086,0
98,-0.1937008491847826,0
99,-0.15496067934782606,0
101,-0.5346143437499999,0
102,-0.9065199741847825,0
103,-1.0924727894021737,0
105,-0.46488203804347816,0
106,-0.13171657744565216,0
108,-0.2401890529891304,0
109,-0.7205671589673912,0
110,-1.1079688573369564,0
112,-1.0382365516304346,0
113,-0.40289776630434776,0
115,-0.17820478124999997,0
116,-0.3486615285326086,0
118,-0.7360632269021739,0
119,-1.0382365516304346,0
120,-0.7283151929347825,0
122,-0.17045674728260868,0
123,-0.10847247554347825,0
125,-0.4726300720108695,0
126,-0.8135435665760868,0
127,-0.9917483478260868,0
129,-0.40289776630434776,0
130,-0.061984271739130424,0
132,-0.11622050951086954,0
133,-0.5423623777173913,0
134,-0.8987719402173912,0
136,-0.9297640760869563,0
137,-0.34091349456521736,0
139,-0.13946461141304345,0
140,-0.3254174266304347,0
141,-0.7438112608695651,0
143,-1.045984585597826,0
144,-0.7050710910326086,0
146,-0.16270871331521736,0
147,-0.08522837364130434,0
149,-0.4571340040760869,0
150,-0.8522837364130433,0
151,-1.0692286874999999,0
153,-0.4571340040760869,0
154,-0.09297640760869563,0
156,-0.13171657744565216,0
157,-0.5501104116847825,0
158,-0.9220160421195651,0
160,-0.8987719402173912,0
161,-0.255685120923913,0
163,-0.06973230570652172,0
164,-0.20144888315217388,0
165,-0.5656064796195651,0
167,-0.8367876684782607,0
168,-0.5578584456521738,0
