Step (steps),Load (N)
1605.1435575,0.3354435950300547,initial approach
1612.3674875000002,0.16772179751502736,initial approach
1618.5794425000001,0.16772179751502736,initial approach
1624.7239499999998,0.3354435950300547,initial approach
1630.97132,0.5031653925450728,initial approach
1637.126895,0.3354435950300547,initial approach
1642.9934075,0.3354435950300547,initial approach
1649.2195550000001,0.16772179751502736,initial approach
1656.4265575,0.3354435950300547,initial approach
1662.6849975000002,0.3354435950300547,initial approach
1668.748905,0.3354435950300547,initial approach
1674.8681525000002,0.3354435950300547,initial approach
1680.93128,0.3354435950300547,initial approach
1687.1058650000002,0.3354435950300547,initial approach
1705.17767,0.3354435950300547,initial approach
1712.3861050000003,0.3354435950300547,initial approach
1719.8819075000004,0.5031653925450728,initial approach
1726.0201650000004,0.3354435950300547,initial approach
1731.7124600000004,0.3354435950300547,initial approach
1737.1737675000006,0.16772179751502736,initial approach
1744.3575925000005,0.3354435950300547,initial approach
1750.4293150000005,0.5031653925450728,initial approach
1760.0090950000006,0.3354435950300547,initial approach
1768.0422650000005,0.3354435950300547,initial approach
1774.4809125000004,0.3354435950300547,initial approach
1781.3429950000004,0.3354435950300547,initial approach
1787.7156250000005,0.3354435950300547,initial approach
1795.0463250000005,0.3354435950300547,initial approach
1803.1896525000004,0.3354435950300547,initial approach
1809.6414500000005,0.3354435950300547,initial approach
1815.7414275000003,0.3354435950300547,initial approach
1821.8636675000007,0.3354435950300547,initial approach
1829.2331700000004,0.3354435950300547,initial approach
1835.3884850000004,0.3354435950300547,initial approach
1845.8775075,0.3354435950300547,initial approach
1853.0105500000004,0.3354435950300547,initial approach
1859.4325300000005,0.16772179751502736,initial approach
1866.4136225000004,0.3354435950300547,initial approach
1871.8897750000003,0.5031653925450728,initial approach
1877.3871475000003,0.5031653925450728,initial approach
1883.29103,0.3354435950300547,initial approach
1890.1140500000004,0.3354435950300547,initial approach
1895.5422850000004,0.5031653925450728,initial approach
1902.1341850000003,0.5031653925450728,initial approach
1908.3501775000007,0.5031653925450728,initial approach
1913.9379150000004,0.5031653925450728,initial approach
1919.6855500000006,0.5031653925450728,initial approach
1925.5175575000003,0.5031653925450728,initial approach
1931.3477425,0.3354435950300547,initial approach
1937.09173,0.3354435950300547,initial approach
1942.6914475000003,0.5031653925450728,initial approach
1948.321375,0.5031653925450728,initial approach
1955.7894450000003,0.3354435950300547,initial approach
1961.71989,0.5031653925450728,initial approach
1967.7969500000004,0.5031653925450728,initial approach
1973.4661975000001,0.5031653925450728,initial approach
1979.23818,0.3354435950300547,initial approach
1985.3011775,0.3354435950300547,initial approach
1991.36196,0.5031653925450728,initial approach
1997.0924074999998,0.5031653925450728,initial approach
2002.9434249999997,0.5031653925450728,initial approach
2008.8519949999998,0.5031653925450728,initial approach
2014.6441599999998,0.5031653925450728,initial approach
2020.443225,0.16772179751502736,initial approach
2026.0114325,0.3354435950300547,initial approach
2032.259715,0.3354435950300547,initial approach
2038.2895099999998,0.5031653925450728,initial approach
2044.0180024999997,0.5031653925450728,initial approach
2049.8665475,0.3354435950300547,initial approach
2067.47338,0.3354435950300547,initial approach
2075.239885,0.3354435950300547,initial approach
2081.799755,0.3354435950300547,initial approach
2089.4382675,0.3354435950300547,initial approach
2095.3762650000003,0.5031653925450728,initial approach
2101.015565,0.5031653925450728,initial approach
2106.616195,0.5031653925450728,initial approach
2111.848075,0.5031653925450728,initial approach
2117.442845,0.3354435950300547,initial approach
2123.250375,0.5031653925450728,initial approach
2129.47561,0.5031653925450728,initial approach
2135.4675125,0.5031653925450728,initial approach
2144.0251625,0.5031653925450728,initial approach
2153.90364,0.3354435950300547,initial approach
2160.82835,0.5031653925450728,initial approach
2166.56101,0.5031653925450728,initial approach
2172.1444524999997,0.5031653925450728,initial approach
2177.6860974999995,0.3354435950300547,initial approach
2183.2299549999993,0.5031653925450728,initial approach
2188.7749849999996,0.3354435950300547,initial approach
2194.3159799999994,0.3354435950300547,initial approach
2199.8503324999992,0.5031653925450728,initial approach
2205.541847499999,0.6708871900600909,initial approach
2211.1278924999992,0.5031653925450728,initial approach
2216.6987049999993,0.5031653925450728,initial approach
2222.2400899999993,0.5031653925450728,initial approach
2227.7743124999993,0.5031653925450728,initial approach
2233.3266349999994,0.5031653925450728,initial approach
2238.8993974999994,0.6708871900600909,initial approach
2244.4763299999995,0.6708871900600909,initial approach
2250.0048224999996,0.5031653925450728,initial approach
2255.8326649999995,0.6708871900600909,initial approach
2261.6300374999996,0.6708871900600909,initial approach
2267.2065799999996,0.5031653925450728,initial approach
2281.8346449999995,0.3354435950300547,initial approach
2287.6710824999996,0.5031653925450728,initial approach
2293.9769149999997,0.5031653925450728,initial approach
2300.2375675,0.5031653925450728,initial approach
2306.569185,0.3354435950300547,initial approach
2312.8696824999997,0.3354435950300547,initial approach
2319.1985624999998,0.5031653925450728,initial approach
2325.4416374999996,0.6708871900600909,initial approach
2331.7758575,0.5031653925450728,initial approach
2338.0583874999998,0.5031653925450728,initial approach
2344.2374,0.5031653925450728,initial approach
2350.406255,0.5031653925450728,initial approach
2356.8502424999997,0.5031653925450728,initial approach
2363.5468299999998,0.5031653925450728,initial approach
2370.1261025,0.6708871900600909,initial approach
2379.9678599999997,0.6708871900600909,initial approach
2386.4196599999996,0.6708871900600909,initial approach
2394.5115549999996,0.5031653925450728,initial approach
2400.6953849999995,0.6708871900600909,initial approach
2407.2491374999995,0.6708871900600909,initial approach
2414.0653874999994,0.6708871900600909,initial approach
2421.8904874999994,0.6708871900600909,initial approach
2429.0267874999995,0.6708871900600909,initial approach
2436.3530599999995,0.6708871900600909,initial approach
2444.8430024999993,0.8386089875751089,initial approach
2452.9541699999995,0.8386089875751089,initial approach
2459.4713324999993,0.8386089875751089,initial approach
2466.1149249999994,1.0063307850901364,initial approach
2471.832872499999,0.8386089875751089,initial approach
2477.096394999999,1.0063307850901364,initial approach
2482.6526224999993,0.8386089875751089,initial approach
2488.883979999999,0.8386089875751089,initial approach
2494.4994524999993,1.0063307850901364,initial approach
2500.1545074999995,0.8386089875751089,initial approach
2505.8258399999995,0.8386089875751089,initial approach
2512.3124049999997,0.8386089875751089,initial approach
2518.5681099999997,0.8386089875751089,initial approach
2524.2744675,0.6708871900600909,initial approach
2529.7812175,0.5031653925450728,initial approach
2535.3038524999997,0.8386089875751089,initial approach
2540.7038325,0.6708871900600909,initial approach
2546.5771175,0.8386089875751089,initial approach
2552.533995,0.8386089875751089,initial approach
2558.5014199999996,0.8386089875751089,initial approach
2564.4345999999996,0.6708871900600909,initial approach
2570.4352274999997,0.8386089875751089,initial approach
2577.7440549999997,0.8386089875751089,initial approach
2584.0367374999996,1.0063307850901364,initial approach
2589.90768,0.8386089875751089,initial approach
2595.6510175,0.8386089875751089,initial approach
2601.59175,0.8386089875751089,initial approach
2607.6391225,0.6708871900600909,initial approach
2613.3338925000003,0.6708871900600909,initial approach
2619.4233225000003,0.5031653925450728,initial approach
2626.5131375,0.3354435950300547,initial approach
2632.4667600000002,0.3354435950300547,initial approach
2638.628325,0.5031653925450728,initial approach
2644.3318200000003,0.3354435950300547,initial approach
2649.8501575000005,0.3354435950300547,initial approach
2655.8967500000003,0.5031653925450728,initial approach
2662.0818825,0.5031653925450728,initial approach
2667.7924075,0.5031653925450728,initial approach
2673.5694675,0.5031653925450728,initial approach
2680.9773824999997,0.3354435950300547,initial approach
2698.8137724999997,0.5031653925450728,initial approach
2707.60814,0.3354435950300547,initial approach
2716.4310225,0.16772179751502736,initial approach
2723.44649,0.16772179751502736,initial approach
2729.1433425,0.16772179751502736,initial approach
2734.74905,0.3354435950300547,initial approach
2740.3436899999997,0.3354435950300547,initial approach
2745.5936699999997,0.3354435950300547,initial approach
2750.94951,0.5031653925450728,initial approach
2756.9828199999997,0.5031653925450728,initial approach
2763.2550599999995,0.5031653925450728,initial approach
2769.3116774999994,0.6708871900600909,initial approach
2775.2526699999994,0.6708871900600909,initial approach
2786.2060149999993,0.5031653925450728,initial approach
2794.0984324999995,0.5031653925450728,initial approach
2800.2114299999994,0.6708871900600909,initial approach
2805.909844999999,0.6708871900600909,initial approach
2811.607217499999,0.5031653925450728,initial approach
2817.223602499999,0.5031653925450728,initial approach
2822.8304824999987,0.5031653925450728,initial approach
2828.4437424999987,0.5031653925450728,initial approach
2834.3356474999987,0.5031653925450728,initial approach
2840.014139999999,0.6708871900600909,initial approach
2845.6589099999987,0.5031653925450728,initial approach
2851.286622499999,0.5031653925450728,initial approach
2856.933347499999,0.5031653925450728,initial approach
2862.559497499999,0.6708871900600909,initial approach
2868.186427499999,0.6708871900600909,initial approach
2873.804374999999,0.6708871900600909,initial approach
2879.416462499999,0.6708871900600909,initial approach
2885.060842499999,0.6708871900600909,initial approach
2890.712642499999,0.5031653925450728,initial approach
2896.3430899999994,0.5031653925450728,initial approach
2901.9335649999994,0.6708871900600909,initial approach
2907.5787249999994,0.5031653925450728,initial approach
2913.2478424999995,0.5031653925450728,initial approach
2918.8747749999993,0.5031653925450728,initial approach
2924.5036599999994,0.3354435950300547,initial approach
2930.1204349999994,0.3354435950300547,initial approach
2935.7201524999996,0.5031653925450728,initial approach
2941.30034,0.5031653925450728,initial approach
2946.8513599999997,0.5031653925450728,initial approach
2952.4139699999996,0.5031653925450728,initial approach
2957.9756674999994,0.6708871900600909,initial approach
2963.6058524999994,0.5031653925450728,initial approach
2969.1958049999994,0.5031653925450728,initial approach
2974.7897949999992,0.5031653925450728,initial approach
2980.637297499999,0.3354435950300547,initial approach
2986.770867499999,0.5031653925450728,initial approach
2992.543632499999,0.5031653925450728,initial approach
2999.9756349999993,0.5031653925450728,initial approach
3006.8232649999995,0.5031653925450728,initial approach
3016.5734874999994,0.16772179751502736,initial approach
3023.4314049999994,0.16772179751502736,initial approach
3029.3510424999995,0.0,initial approach
3035.4812274999995,0.0,initial approach
3041.6693549999995,0.0,initial approach
3047.7862599999994,0.16772179751502736,initial approach
3053.4648824999995,0.16772179751502736,initial approach
3059.4000174999996,0.0,initial approach
3065.2015574999996,0.0,initial approach
3070.9254924999996,0.16772179751502736,initial approach
3078.4815849999995,0.0,initial approach
3084.7479649999996,0.16772179751502736,initial approach
3090.4898699999994,0.0,initial approach
3096.1066474999993,0.16772179751502736,initial approach
3101.6396974999993,0.0,initial approach
3106.8607724999993,-0.16772179751501806,initial approach
3111.982627499999,0.0,initial approach
3117.419064999999,0.16772179751502736,initial approach
3123.2191724999993,0.3354435950300547,initial approach
3128.9009224999995,0.3354435950300547,initial approach
3134.4982949999994,0.5031653925450728,initial approach
3139.8523124999992,0.3354435950300547,initial approach
3144.949037499999,0.16772179751502736,initial approach
3150.019069999999,0.5031653925450728,initial approach
3155.9385774999987,0.5031653925450728,initial approach
3161.657697499999,0.6708871900600909,initial approach
3167.210929999999,0.6708871900600909,initial approach
3172.609867499999,0.6708871900600909,initial approach
3178.117529999999,0.5031653925450728,initial approach
3183.486389999999,0.6708871900600909,initial approach
3188.943007499999,0.6708871900600909,initial approach
3194.751709999999,0.3354435950300547,initial approach
3200.5889274999986,0.3354435950300547,initial approach
3206.326794999999,0.5031653925450728,initial approach
3212.0779449999995,0.3354435950300547,initial approach
3217.841594999999,0.3354435950300547,initial approach
3223.698604999999,0.3354435950300547,initial approach
3229.5885549999994,0.3354435950300547,initial approach
3235.30507,0.3354435950300547,initial approach
3240.8286174999994,0.5031653925450728,initial approach
3246.359455,0.3354435950300547,initial approach
3251.8832624999995,0.3354435950300547,initial approach
3257.7512074999995,0.5031653925450728,initial approach
3263.6145975,0.6708871900600909,initial approach
3269.4257724999993,0.6708871900600909,initial approach
3275.314159999999,0.5031653925450728,initial approach
3282.6097049999994,0.6708871900600909,initial approach
3288.424787499999,0.8386089875751089,initial approach
3294.0146099999993,0.6708871900600909,initial approach
3299.5302149999993,0.3354435950300547,initial approach
3304.9182149999992,0.16772179751502736,initial approach
3310.631732499999,0.3354435950300547,initial approach
3316.475722499999,0.3354435950300547,initial approach
3322.260594999999,0.5031653925450728,initial approach
3328.028932499999,0.5031653925450728,initial approach
3334.1973974999996,0.5031653925450728,initial approach
3354.3229724999987,0.5031653925450728,initial approach
3360.2630524999986,0.6708871900600909,initial approach
3367.8032599999997,0.6708871900600909,initial approach
3374.0321399999993,0.6708871900600909,initial approach
3379.499827499999,0.6708871900600909,initial approach
3384.716734999999,0.6708871900600909,initial approach
3389.9405424999995,0.6708871900600909,initial approach
3395.472814999999,0.5031653925450728,initial approach
3400.6984449999995,0.5031653925450728,initial approach
3405.835535,0.6708871900600909,initial approach
3411.1214524999996,0.5031653925450728,initial approach
3417.0350999999996,0.5031653925450728,initial approach
3423.1641149999996,0.5031653925450728,initial approach
3429.3525024999994,0.3354435950300547,initial approach
3439.0296774999997,0.5031653925450728,initial approach
3446.5934499999994,0.6708871900600909,initial approach
3452.163482499999,0.6708871900600909,initial approach
3457.372314999999,0.6708871900600909,initial approach
3462.9988574999993,0.6708871900600909,initial approach
3468.6138099999994,0.6708871900600909,initial approach
3474.2202975,0.5031653925450728,initial approach
3479.8387649999995,0.6708871900600909,initial approach
3485.4905675,0.6708871900600909,initial approach
3491.118149999999,0.6708871900600909,initial approach
3496.7526324999994,0.6708871900600909,initial approach
3502.33204,0.6708871900600909,initial approach
3507.925507499999,0.5031653925450728,initial approach
3513.543062499999,0.16772179751502736,initial approach
3519.173639999999,0.16772179751502736,initial approach
3524.781039999999,0.16772179751502736,initial approach
3530.566174999999,0.0,initial approach
3536.212897499999,0.16772179751502736,initial approach
3541.827849999999,0.3354435950300547,initial approach
3547.4209274999994,0.3354435950300547,initial approach
3553.023379999999,0.3354435950300547,initial approach
3558.8424999999993,0.3354435950300547,initial approach
3564.5144824999998,0.16772179751502736,initial approach
3570.111074999999,0.16772179751502736,initial approach
3575.7124849999996,0.3354435950300547,initial approach
3581.3211875,0.3354435950300547,initial approach
3586.9257249999996,0.16772179751502736,initial approach
3592.48664,0.16772179751502736,initial approach
3598.0401349999993,0.16772179751502736,initial approach
3603.5971449999997,0.16772179751502736,initial approach
3609.7548024999996,0.16772179751502736,initial approach
3615.8754824999996,0.16772179751502736,initial approach
3621.752805,0.16772179751502736,initial approach
3629.3135824999995,0.16772179751502736,initial approach
3635.9472799999994,0.16772179751502736,initial approach
3643.3150899999996,0.16772179751502736,initial approach
3651.6355024999993,0.16772179751502736,initial approach
3657.8953724999997,0.16772179751502736,initial approach
3664.82282,0.3354435950300547,initial approach
3671.0065200000004,0.5031653925450728,initial approach
3678.0419099999995,0.6708871900600909,initial approach
3684.7482649999997,0.5031653925450728,initial approach
3691.1827449999996,0.5031653925450728,initial approach
3699.8746399999995,0.6708871900600909,initial approach
3707.7173174999994,0.6708871900600909,initial approach
3713.9098724999994,0.6708871900600909,initial approach
3719.6442249999996,0.5031653925450728,initial approach
3726.2759699999997,0.6708871900600909,initial approach
3732.8388349999996,0.6708871900600909,initial approach
3738.4574349999994,0.6708871900600909,initial approach
3743.668219999999,0.8386089875751089,initial approach
3748.8348674999997,0.8386089875751089,initial approach
3754.244092499999,0.6708871900600909,initial approach
3761.0471900000002,0.6708871900600909,initial approach
3767.0247724999995,0.6708871900600909,initial approach
3772.7263125,0.6708871900600909,initial approach
3780.3133924999997,0.6708871900600909,initial approach
3786.0543875,0.5031653925450728,initial approach
3791.3288450000005,0.6708871900600909,initial approach
3796.4417175000003,0.8386089875751089,initial approach
3802.054585,0.6708871900600909,initial approach
3809.43828,0.5031653925450728,initial approach
3815.5656,0.6708871900600909,initial approach
3821.0271675000004,0.8386089875751089,initial approach
3826.9123025,1.0063307850901364,initial approach
3832.5040774999998,1.3417743801201818,initial approach
3838.9593925,1.5094961776352092,initial approach
3844.6868425,1.5094961776352092,initial approach
3850.6657274999993,1.5094961776352092,initial approach
3856.8478649999997,1.6772179751502365,initial approach
3862.5660725,1.8449397726652546,initial approach
3868.5698249999996,2.012661570180282,initial approach
3874.4201924999998,2.012661570180282,initial approach
3880.3025925,2.012661570180282,initial approach
3886.908424999999,2.1803833676953,initial approach
3892.7811899999997,2.1803833676953,initial approach
3898.664239999999,2.1803833676953,initial approach
3904.7001549999995,2.3481051652103275,initial approach
3910.9755199999995,2.5158269627253547,initial approach
3917.1249775,2.683548760240373,initial approach
3924.5966925,2.683548760240373,initial approach
3931.0720574999996,2.8512705577554,initial approach
3937.3393524999997,3.0189923552704276,initial approach
3943.34545,3.1867141527854455,initial approach
3958.8375775000004,3.522157747815491,initial approach
3966.7842900000005,3.8576013428455456,initial approach
3973.8023625000005,3.6898795453305184,initial approach
3981.3570225,3.8576013428455456,initial approach
3987.15687,4.025323140360564,initial approach
3992.4524225,4.193044937875591,initial approach
3997.58821,4.193044937875591,initial approach
4003.1292025,4.193044937875591,initial approach
4009.0298325,4.193044937875591,initial approach
4014.425385,4.36076673539061,initial approach
4019.5641675000006,4.36076673539061,initial approach
4024.6493025,4.528488532905636,initial approach
4030.1650375,4.528488532905636,initial approach
4036.1519925,4.696210330420664,initial approach
4043.0523574999997,4.696210330420664,initial approach
4053.6558324999996,5.031653925450709,initial approach
4062.880275,5.031653925450709,initial approach
4069.2023874999995,4.863932127935682,initial approach
4074.8513249999996,5.031653925450709,initial approach
4080.622785,5.199375722965737,initial approach
4086.2761499999997,5.199375722965737,initial approach
4092.128469999999,5.199375722965737,initial approach
4097.9744125,5.367097520480755,initial approach
4103.633895,5.534819317995782,initial approach
4109.466165,5.367097520480755,initial approach
