Step (steps),Load (N),Stage
0,0.007748033967391303,0
0,0.007748033967391303,0
1,0.0,0
3,-0.023244101902173908,0
4,-0.030992135869565212,0
6,-0.007748033967391303,0
7,0.06973230570652172,0
8,0.14721264538043477,0
10,0.18595281521739127,0
11,0.13171657744565216,0
13,0.046488203804347816,0
14,0.007748033967391303,0
15,0.14721264538043477,0
17,0.3254174266304347,0
18,0.2634331548913043,0
20,0.20144888315217388,0
21,-0.007748033967391303,0
22,-0.054236237771739124,0
24,0.023244101902173908,0
25,-0.046488203804347816,0
27,-0.17045674728260868,0
28,-0.3874016983695652,0
29,-0.48812613994565207,0
31,-0.5501104116847825,0
32,-0.4726300720108695,0
34,-0.31766939266304345,0
35,-0.36415759646739126,0
36,-0.42614186820652167,0
38,-0.5191182758152173,0
39,-0.4726300720108695,0
41,-0.4106458002717391,0
42,-0.36415759646739126,0
43,-0.2169449510869565,0
45,-0.40289776630434776,0
46,-0.40289776630434776,0
48,-0.40289776630434776,0
49,-0.39514973233695644,0
51,-0.34091349456521736,0
52,-0.37965366440217385,0
53,-0.36415759646739126,0
55,-0.4106458002717391,0
56,-0.35640956249999994,0
58,-0.3254174266304347,0
59,-0.33316546059782604,0
60,-0.42614186820652167,0
62,-0.5965986154891303,0
63,-0.5578584456521738,0
65,-0.5346143437499999,0
66,-0.5733545135869564,0
67,-0.5501104116847825,0
69,-0.7050710910326086,0
70,-0.6895750230978259,0
72,-0.6585828872282607,0
73,-0.6818269891304347,0
74,-0.5733545135869564,0
76,-0.6895750230978259,0
77,-0.7902994646739129,0
79,-0.7748033967391303,0
80,-0.6430868192934781,0
81,-0.5268663097826086,0
83,-0.46488203804347816,0
84,-0.4803781059782608,0
86,-0.6585828872282607,0
87,-0.6818269891304347,0
88,-0.5965986154891303,0
90,-0.48812613994565207,0
91,-0.36415759646739126,0
93,-0.511370241847826,0
94,-0.5578584456521738,0
96,-0.5268663097826086,0
97,-0.4493859701086956,0
98,-0.4493859701086956,0
100,-0.5346143437499999,0
101,-0.5733545135869564,0
103,-0.6508348532608694,0
104,-0.5423623777173913,0
105,-0.46488203804347816,0
107,-0.4106458002717391,0
108,-0.4726300720108695,0
110,-0.6043466494565216,0
111,-0.5811025475543478,0
112,-0.4571340040760869,0
114,-0.4106458002717391,0
115,-0.42614186820652167,0
117,-0.5656064796195651,0
118,-0.6043466494565216,0
119,-0.4958741739130434,0
121,-0.4493859701086956,0
122,-0.3254174266304347,0
124,-0.255685120923913,0
125,-0.37190563043478253,0
126,-0.4493859701086956,0
128,-0.37965366440217385,0
129,-0.33316546059782604,0
131,-0.2401890529891304,0
132,-0.23244101902173908,0
133,-0.36415759646739126,0
135,-0.3486615285326086,0
136,-0.3099213586956521,0
138,-0.31766939266304345,0
139,-0.2866772567934782,0
141,-0.41839383423913035,0
142,-0.5191182758152173,0
143,-0.4493859701086956,0
145,-0.36415759646739126,0
146,-0.33316546059782604,0
148,-0.3254174266304347,0
149,-0.41839383423913035,0
150,-0.5036222078804347,0
152,-0.37965366440217385,0
153,-0.3254174266304347,0
155,-0.3254174266304347,0
156,-0.3874016983695652,0
157,-0.5501104116847825,0
159,-0.5036222078804347,0
160,-0.46488203804347816,0
162,-0.3874016983695652,0
163,-0.37965366440217385,0
164,-0.4571340040760869,0
166,-0.5811025475543478,0
167,-0.5501104116847825,0
169,-0.48812613994565207,0
170,-0.44163793614130425,0
171,-0.41839383423913035,0
173,-0.5423623777173913,0
174,-0.6120946834239129,0
176,-0.5733545135869564,0
177,-0.5036222078804347,0
178,-0.42614186820652167,0
180,-0.46488203804347816,0
181,-0.5965986154891303,0
183,-0.6120946834239129,0
184,-0.5733545135869564,0
185,-0.5733545135869564,0
187,-0.5423623777173913,0
188,-0.6275907513586956,0
190,-0.6740789551630434,0
191,-0.6043466494565216,0
193,-0.4958741739130434,0
