Step (steps),Load (N),Stage
0,0.030856393880307795,0
1,0.030856393880307795,0
2,0.05142732313384632,0
3,0.05142732313384632,0
5,0.15428196940153896,0
6,0.41141858507077056,0
7,0.7199825238738485,0
9,0.8125517055147718,0
10,0.7816953116344642,0
12,0.6891261299935407,0
13,0.6685552007400022,0
14,0.8228371701415411,0
16,1.007975533423388,0
17,0.9976900687966187,0
19,0.9051208871556953,0
20,0.9051208871556953,0
22,0.8331226347683104,0
23,0.8845499579021567,0
24,0.9976900687966187,0
26,0.894835422528926,0
27,0.9359772810360031,0
29,0.894835422528926,0
30,0.7714098470076949,0
31,0.7508389177541563,0
33,0.7611243823809256,0
34,0.7611243823809256,0
36,0.7714098470076949,0
37,0.5965569483526173,0
38,0.4319895143243091,0
40,0.5657005544723095,0
41,0.586271483725848,0
43,0.6068424129793866,0
44,0.5451296252187711,0
45,0.349705797310155,0
47,0.37027672656369354,0
48,0.6068424129793866,0
50,0.6274133422329251,0
51,0.6582697361132329,0
52,0.4937023020849247,0
54,0.349705797310155,0
55,0.5451296252187711,0
57,0.6685552007400022,0
58,0.6274133422329251,0
60,0.6274133422329251,0
61,0.5451296252187711,0
62,0.5451296252187711,0
64,0.7199825238738485,0
65,0.6891261299935407,0
67,0.6788406653667715,0
68,0.69941159462031,0
69,0.586271483725848,0
71,0.6068424129793866,0
72,0.6788406653667715,0
74,0.6479842714864636,0
75,0.7508389177541563,0
76,0.7199825238738485,0
78,0.6274133422329251,0
79,0.6788406653667715,0
81,0.7508389177541563,0
82,0.7611243823809256,0
83,0.7611243823809256,0
85,0.6376988068596944,0
86,0.5245586959652325,0
88,0.6376988068596944,0
89,0.6685552007400022,0
90,0.7096970592470793,0
92,0.6582697361132329,0
93,0.5348441605920018,0
95,0.5348441605920018,0
96,0.6582697361132329,0
98,0.6274133422329251,0
99,0.6171278776061558,0
100,0.6274133422329251,0
102,0.48341683745815545,0
103,0.5451296252187711,0
105,0.6171278776061558,0
106,0.586271483725848,0
107,0.6582697361132329,0
109,0.6685552007400022,0
110,0.5759860190990788,0
112,0.6582697361132329,0
113,0.6582697361132329,0
114,0.6891261299935407,0
116,0.7611243823809256,0
117,0.5965569483526173,0
119,0.5348441605920018,0
120,0.6891261299935407,0
121,0.7096970592470793,0
123,0.7096970592470793,0
124,0.6479842714864636,0
126,0.48341683745815545,0
127,0.5245586959652325,0
129,0.6788406653667715,0
130,0.6171278776061558,0
131,0.6274133422329251,0
133,0.5965569483526173,0
134,0.5348441605920018,0
136,0.7096970592470793,0
137,0.7199825238738485,0
138,0.6582697361132329,0
140,0.7096970592470793,0
141,0.6068424129793866,0
143,0.586271483725848,0
144,0.7199825238738485,0
145,0.6891261299935407,0
147,0.7405534531273871,0
148,0.7405534531273871,0
150,0.6274133422329251,0
151,0.6685552007400022,0
152,0.7508389177541563,0
154,0.7096970592470793,0
155,0.7714098470076949,0
157,0.6788406653667715,0
158,0.5142732313384633,0
159,0.6376988068596944,0
161,0.6788406653667715,0
162,0.6788406653667715,0
164,0.7302679885006178,0
165,0.586271483725848,0
167,0.5451296252187711,0
168,0.7096970592470793,0
169,0.7096970592470793,0
171,0.7199825238738485,0
172,0.6891261299935407,0
174,0.5759860190990788,0
175,0.6788406653667715,0
176,0.7919807762612333,0
178,0.7611243823809256,0
179,0.7919807762612333,0
181,0.7096970592470793,0
182,0.5965569483526173,0
183,0.69941159462031,0
185,0.7199825238738485,0
186,0.7302679885006178,0
188,0.7611243823809256,0
189,0.7199825238738485,0
190,0.6685552007400022,0
192,0.7816953116344642,0
193,0.7919807762612333,0
195,0.8331226347683104,0
196,0.8125517055147718,0
197,0.6788406653667715,0
199,0.6788406653667715,0
200,0.7816953116344642,0
202,0.7405534531273871,0
203,0.8022662408880026,0
205,0.7611243823809256,0
206,0.586271483725848,0
207,0.6788406653667715,0
209,0.7816953116344642,0
210,0.7508389177541563,0
212,0.7508389177541563,0
213,0.6788406653667715,0
214,0.6171278776061558,0
216,0.7405534531273871,0
217,0.7611243823809256,0
219,0.7508389177541563,0
220,0.7611243823809256,0
221,0.6274133422329251,0
223,0.6376988068596944,0
224,0.8228371701415411,0
226,0.7714098470076949,0
227,0.7816953116344642,0
228,0.7508389177541563,0
230,0.586271483725848,0
231,0.69941159462031,0
233,0.7816953116344642,0
234,0.7302679885006178,0
236,0.7816953116344642,0
237,0.7096970592470793,0
238,0.6274133422329251,0
240,0.7611243823809256,0
241,0.8125517055147718,0
243,0.8125517055147718,0
244,0.8331226347683104,0
245,0.7302679885006178,0
247,0.7302679885006178,0
248,0.8845499579021567,0
250,0.894835422528926,0
251,0.9359772810360031,0
252,0.8742644932753875,0
254,0.7405534531273871,0
255,0.8228371701415411,0
257,0.894835422528926,0
258,0.9462627456627724,0
259,0.9359772810360031,0
261,0.8022662408880026,0
262,0.69941159462031,0
264,0.8536935640218489,0
265,0.8742644932753875,0
266,0.9154063517824645,0
268,0.894835422528926,0
269,0.7816953116344642,0
271,0.8125517055147718,0
272,0.9462627456627724,0
274,0.8845499579021567,0
275,0.8845499579021567,0
276,0.8434080993950797,0
278,0.7302679885006178,0
279,0.8228371701415411,0
281,0.9154063517824645,0
282,0.894835422528926,0
283,0.9359772810360031,0
285,0.9051208871556953,0
286,0.7714098470076949,0
288,0.8845499579021567,0
289,0.9359772810360031,0
290,0.9668336749163109,0
292,0.9771191395430802,0
293,0.8536935640218489,0
295,0.7919807762612333,0
296,0.9154063517824645,0
297,0.9256918164092338,0
299,1.007975533423388,0
300,0.9874046041698494,0
302,0.8331226347683104,0
303,0.8331226347683104,0
304,0.9359772810360031,0
306,0.9154063517824645,0
307,0.9359772810360031,0
309,0.8639790286486182,0
310,0.7816953116344642,0
312,0.9154063517824645,0
313,0.9565482102895416,0
314,0.9359772810360031,0
316,0.9565482102895416,0
317,0.8331226347683104,0
319,0.8125517055147718,0
320,0.9668336749163109,0
321,0.9359772810360031,0
323,0.9771191395430802,0
324,0.9668336749163109,0
326,0.8125517055147718,0
327,0.8125517055147718,0
328,0.8845499579021567,0
330,0.8434080993950797,0
331,0.8845499579021567,0
333,0.8434080993950797,0
334,0.7199825238738485,0
335,0.8742644932753875,0
337,0.9051208871556953,0
338,0.894835422528926,0
340,0.9462627456627724,0
341,0.8125517055147718,0
342,0.7508389177541563,0
344,0.8845499579021567,0
345,0.8845499579021567,0
347,0.9256918164092338,0
348,0.9051208871556953,0
350,0.7199825238738485,0
351,0.7611243823809256,0
352,0.8536935640218489,0
354,0.8125517055147718,0
355,0.8536935640218489,0
357,0.8022662408880026,0
358,0.6891261299935407,0
359,0.7919807762612333,0
361,0.8331226347683104,0
362,0.8125517055147718,0
364,0.8331226347683104,0
365,0.7405534531273871,0
366,0.7096970592470793,0
368,0.8639790286486182,0
369,0.8639790286486182,0
371,0.8742644932753875,0
372,0.8639790286486182,0
373,0.7199825238738485,0
375,0.6891261299935407,0
376,0.8022662408880026,0
378,0.7919807762612333,0
379,0.8536935640218489,0
381,0.7919807762612333,0
382,0.6582697361132329,0
383,0.7816953116344642,0
385,0.8536935640218489,0
386,0.8125517055147718,0
388,0.8536935640218489,0
389,0.7508389177541563,0
390,0.6685552007400022,0
392,0.8125517055147718,0
393,0.8742644932753875,0
395,0.8639790286486182,0
396,0.8536935640218489,0
397,0.7302679885006178,0
399,0.7199825238738485,0
400,0.8639790286486182,0
402,0.8022662408880026,0
403,0.8434080993950797,0
404,0.8022662408880026,0
406,0.6891261299935407,0
407,0.7816953116344642,0
