Step (steps),Load (N),Stage
-1,0.5733545135869564,0
-1,0.5733545135869564,0
0,0.6430868192934781,0
2,0.5888505815217391,0
3,0.6043466494565216,0
4,0.7593073288043477,0
6,0.945260144021739,0
7,0.9994963817934781,0
9,1.0149924497282607,0
10,1.076976721467391,0
11,1.0692286874999999,0
13,0.945260144021739,0
14,0.8910239062499998,0
16,1.0924727894021737,0
17,1.1777011630434782,0
18,0.8135435665760868,0
20,0.7515592948369564,0
21,1.0382365516304346,0
23,1.0537326195652172,0
24,0.8135435665760868,0
25,0.7128191249999999,0
27,0.9142680081521738,0
28,0.8600317703804347,0
30,0.6043466494565216,0
31,0.5811025475543478,0
32,0.7902994646739129,0
34,0.7205671589673912,0
35,0.42614186820652167,0
37,0.3254174266304347,0
38,0.37965366440217385,0
39,0.29442529076086954,0
41,0.054236237771739124,0
42,-0.2866772567934782,0
44,-0.37965366440217385,0
45,-0.2169449510869565,0
47,-0.37965366440217385,0
48,-0.4726300720108695,0
49,-0.42614186820652167,0
51,-0.33316546059782604,0
52,-0.44163793614130425,0
54,-0.42614186820652167,0
55,-0.40289776630434776,0
56,-0.2401890529891304,0
58,-0.23244101902173908,0
59,-0.3099213586956521,0
61,-0.37965366440217385,0
62,-0.3486615285326086,0
63,-0.2401890529891304,0
65,-0.1937008491847826,0
66,-0.16270871331521736,0
68,-0.2634331548913043,0
69,-0.17820478124999997,0
70,-0.2169449510869565,0
72,-0.13946461141304345,0
73,-0.1937008491847826,0
75,-0.2169449510869565,0
76,-0.3254174266304347,0
77,-0.3254174266304347,0
79,-0.46488203804347816,0
80,-0.4493859701086956,0
82,-0.37190563043478253,0
83,-0.34091349456521736,0
84,-0.3874016983695652,0
86,-0.4803781059782608,0
87,-0.4726300720108695,0
89,-0.4803781059782608,0
90,-0.46488203804347816,0
91,-0.5191182758152173,0
93,-0.4571340040760869,0
94,-0.5578584456521738,0
96,-0.5501104116847825,0
97,-0.511370241847826,0
98,-0.5578584456521738,0
100,-0.5346143437499999,0
101,-0.4803781059782608,0
103,-0.42614186820652167,0
104,-0.3486615285326086,0
106,-0.3486615285326086,0
107,-0.40289776630434776,0
108,-0.40289776630434776,0
110,-0.39514973233695644,0
111,-0.36415759646739126,0
113,-0.33316546059782604,0
114,-0.34091349456521736,0
115,-0.3486615285326086,0
117,-0.3874016983695652,0
118,-0.4726300720108695,0
120,-0.4106458002717391,0
121,-0.36415759646739126,0
122,-0.36415759646739126,0
124,-0.42614186820652167,0
125,-0.3486615285326086,0
127,-0.35640956249999994,0
128,-0.3254174266304347,0
129,-0.2866772567934782,0
131,-0.5036222078804347,0
132,-0.5656064796195651,0
134,-0.5656064796195651,0
135,-0.4571340040760869,0
136,-0.3874016983695652,0
138,-0.3486615285326086,0
139,-0.4106458002717391,0
141,-0.46488203804347816,0
142,-0.37190563043478253,0
143,-0.34091349456521736,0
145,-0.29442529076086954,0
146,-0.2634331548913043,0
148,-0.34091349456521736,0
149,-0.37190563043478253,0
151,-0.4726300720108695,0
152,-0.40289776630434776,0
153,-0.35640956249999994,0
155,-0.3486615285326086,0
156,-0.36415759646739126,0
158,-0.37965366440217385,0
159,-0.4106458002717391,0
160,-0.34091349456521736,0
162,-0.3099213586956521,0
163,-0.4106458002717391,0
165,-0.5578584456521738,0
166,-0.5888505815217391,0
167,-0.4571340040760869,0
169,-0.27118118885869563,0
170,-0.31766939266304345,0
172,-0.39514973233695644,0
173,-0.46488203804347816,0
174,-0.4803781059782608,0
176,-0.46488203804347816,0
177,-0.39514973233695644,0
179,-0.44163793614130425,0
180,-0.511370241847826,0
181,-0.4571340040760869,0
183,-0.4726300720108695,0
184,-0.44163793614130425,0
186,-0.511370241847826,0
187,-0.5888505815217391,0
188,-0.5965986154891303,0
190,-0.511370241847826,0
191,-0.4958741739130434,0
193,-0.4726300720108695,0
194,-0.44163793614130425,0
195,-0.433889902173913,0
197,-0.42614186820652167,0
198,-0.46488203804347816,0
200,-0.37190563043478253,0
201,-0.31766939266304345,0
202,-0.46488203804347816,0
204,-0.5656064796195651,0
205,-0.5578584456521738,0
207,-0.48812613994565207,0
208,-0.42614186820652167,0
210,-0.34091349456521736,0
211,-0.42614186820652167,0
212,-0.5578584456521738,0
214,-0.5811025475543478,0
215,-0.5036222078804347,0
217,-0.4726300720108695,0
218,-0.5346143437499999,0
219,-0.6818269891304347,0
221,-0.5965986154891303,0
222,-0.6043466494565216,0
224,-0.5733545135869564,0
225,-0.5036222078804347,0
226,-0.5346143437499999,0
228,-0.6353387853260869,0
229,-0.7128191249999999,0
231,-0.7128191249999999,0
232,-0.4106458002717391,0
233,-0.2401890529891304,0
235,-0.3486615285326086,0
236,-0.7128191249999999,0
238,-0.6973230570652172,0
239,-0.6585828872282607,0
240,-0.5346143437499999,0
242,-0.6895750230978259,0
243,-0.7283151929347825,0
245,-0.5888505815217391,0
246,-0.4803781059782608,0
247,-0.4493859701086956,0
249,-0.433889902173913,0
250,-0.3254174266304347,0
252,-0.3021733247282608,0
253,-0.41839383423913035,0
254,-0.5268663097826086,0
256,-0.46488203804347816,0
257,-0.31766939266304345,0
259,-0.4726300720108695,0
260,-0.5888505815217391,0
262,-0.6275907513586956,0
263,-0.4803781059782608,0
264,-0.41839383423913035,0
266,-0.48812613994565207,0
267,-0.6120946834239129,0
269,-0.5191182758152173,0
270,-0.5036222078804347,0
271,-0.5268663097826086,0
273,-0.4803781059782608,0
274,-0.46488203804347816,0
276,-0.4803781059782608,0
277,-0.5501104116847825,0
278,-0.6353387853260869,0
280,-0.5268663097826086,0
281,-0.37190563043478253,0
283,-0.4803781059782608,0
284,-0.6043466494565216,0
285,-0.5423623777173913,0
287,-0.4106458002717391,0
288,-0.42614186820652167,0
290,-0.5501104116847825,0
291,-0.6198427173913043,0
292,-0.48812613994565207,0
294,-0.4493859701086956,0
295,-0.5656064796195651,0
297,-0.36415759646739126,0
298,-0.2479370869565217,0
299,-0.2634331548913043,0
301,-0.33316546059782604,0
302,-0.4958741739130434,0
304,-0.4106458002717391,0
305,-0.27118118885869563,0
306,-0.31766939266304345,0
308,-0.41839383423913035,0
309,-0.41839383423913035,0
