Step (steps),Load (N),Stage
0,0.44,0
0,0.44,0
1,0.42,0
3,0.56,0
4,0.42,0
5,0.36,0
7,0.14,0
8,0.14,0
10,0.08,0
11,-0.08,0
13,-0.08,0
14,-0.28,0
15,-0.16,0
17,-0.18,0
18,-0.16,0
20,-0.08,0
21,-0.16,0
22,-0.04,0
24,-0.08,0
25,-0.04,0
27,0.02,0
28,-0.04,0
29,0.02,0
31,-0.06,0
32,-0.02,0
34,-0.02,0
35,-0.06,0
36,0.02,0
38,-0.04,0
39,-0.02,0
41,-0.02,0
42,-0.06,0
44,0.0,0
45,-0.06,0
46,0.02,0
48,-0.02,0
49,-0.04,0
51,0.04,0
52,-0.06,0
53,0.04,0
55,-0.06,0
56,0.0,0
58,0.0,0
59,-0.08,0
60,-0.16,0
62,-0.38,0
63,-0.44,0
65,-0.54,0
66,-0.68,0
68,-0.64,0
69,-0.7,0
70,-0.68,0
72,-0.76,0
73,-0.76,0
75,-0.68,0
76,-0.74,0
77,-0.66,0
79,-0.74,0
80,-0.72,0
82,-0.68,0
83,-0.78,0
84,-0.68,0
86,-0.7,0
87,-0.62,0
89,-0.6,0
90,-0.68,0
92,-0.6,0
93,-0.68,0
94,-0.62,0
96,-0.64,0
97,-0.68,0
99,-0.6,0
100,-0.7,0
101,-0.84,0
103,-0.94,0
104,-0.84,0
106,-0.76,0
107,-0.8,0
108,-0.66,0
110,-0.72,0
111,-0.7,0
113,-0.74,0
114,-0.88,0
115,-0.96,0
117,-1.12,0
118,-1.02,0
120,-1.12,0
121,-1.12,0
123,-0.96,0
124,-0.96,0
125,-0.8,0
127,-0.84,0
128,-0.78,0
130,-0.72,0
131,-0.76,0
132,-0.7,0
134,-0.96,0
135,-1.12,0
137,-0.98,0
138,-0.98,0
139,-0.8,0
141,-0.82,0
142,-0.7,0
144,-0.68,0
145,-0.76,0
147,-0.66,0
148,-0.72,0
149,-0.62,0
151,-0.66,0
152,-0.68,0
154,-0.6,0
155,-0.7,0
156,-0.64,0
158,-0.82,0
159,-0.8,0
161,-0.76,0
162,-0.84,0
163,-0.76,0
165,-0.84,0
166,-0.72,0
168,-0.68,0
169,-0.74,0
171,-0.68,0
172,-0.72,0
173,-0.62,0
175,-0.66,0
176,-0.52,0
178,-0.3,0
179,-0.26,0
180,-0.1,0
182,-0.14,0
183,-0.06,0
185,0.02,0
186,-0.06,0
187,0.02,0
189,-0.04,0
190,0.02,0
192,0.0,0
193,-0.02,0
194,0.08,0
196,-0.02,0
197,0.02,0
199,0.02,0
200,-0.04,0
202,0.04,0
203,-0.04,0
204,0.0,0
206,0.02,0
207,-0.02,0
209,0.06,0
210,-0.04,0
211,0.04,0
213,-0.02,0
214,0.0,0
216,0.04,0
217,-0.06,0
218,0.02,0
220,-0.06,0
221,0.0,0
223,-0.02,0
224,-0.06,0
225,0.04,0
227,-0.04,0
228,0.04,0
230,-0.02,0
231,-0.06,0
233,0.02,0
234,-0.06,0
235,0.02,0
237,-0.02,0
238,-0.02,0
240,0.02,0
241,-0.08,0
242,0.0,0
244,-0.08,0
245,-0.04,0
247,0.02,0
248,-0.06,0
249,0.04,0
251,-0.08,0
252,0.0,0
254,0.0,0
255,-0.06,0
257,0.0,0
258,-0.16,0
259,-0.08,0
261,-0.12,0
262,-0.12,0
264,-0.02,0
265,-0.1,0
266,0.0,0
268,-0.06,0
269,-0.02,0
271,0.0,0
272,-0.08,0
273,0.02,0
275,-0.06,0
276,-0.04,0
278,-0.02,0
279,-0.06,0
280,0.0,0
282,-0.06,0
283,0.0,0
285,-0.04,0
286,-0.04,0
288,0.06,0
289,-0.04,0
290,0.04,0
292,-0.02,0
293,-0.04,0
295,0.02,0
296,-0.08,0
297,0.02,0
299,-0.06,0
300,-0.06,0
302,-0.02,0
303,-0.08,0
304,-0.02,0
306,-0.08,0
307,0.02,0
309,0.02,0
310,-0.08,0
311,0.04,0
313,-0.06,0
314,0.02,0
316,-0.02,0
317,-0.04,0
319,0.02,0
320,-0.08,0
321,0.04,0
323,-0.06,0
324,-0.1,0
326,0.0,0
327,-0.08,0
328,0.04,0
330,-0.08,0
331,-0.02,0
333,0.0,0
334,-0.1,0
335,0.0,0
337,-0.04,0
338,0.0,0
340,-0.02,0
341,-0.06,0
343,0.02,0
344,-0.08,0
345,-0.04,0
347,-0.26,0
348,-0.42,0
350,-0.52,0
351,-0.66,0
352,-0.6,0
354,-0.74,0
355,-0.76,0
357,-0.72,0
358,-0.82,0
359,-0.72,0
361,-0.84,0
362,-0.78,0
364,-0.78,0
365,-0.76,0
366,-0.66,0
368,-0.7,0
369,-0.64,0
371,-0.66,0
372,-0.78,0
374,-0.76,0
375,-0.86,0
376,-0.84,0
378,-0.98,0
379,-0.92,0
381,-0.9,0
382,-1.06,0
383,-0.94,0
385,-1.1,0
386,-1.08,0
388,-0.98,0
389,-0.92,0
390,-0.78,0
392,-0.96,0
393,-0.98,0
395,-1.16,0
396,-1.36,0
398,-1.28,0
399,-1.32,0
400,-1.26,0
402,-1.38,0
403,-1.32,0
405,-1.3,0
406,-1.3,0
407,-1.14,0
409,-1.26,0
410,-1.28,0
412,-1.1,0
413,-1.04,0
414,-0.86,0
416,-0.88,0
417,-0.78,0
419,-0.72,0
420,-0.72,0
422,-0.62,0
423,-0.7,0
424,-0.6,0
426,-0.66,0
427,-0.66,0
429,-0.6,0
430,-0.68,0
431,-0.66,0
433,-0.82,0
434,-0.76,0
436,-0.72,0
437,-0.86,0
438,-0.92,0
440,-1.0,0
441,-0.88,0
443,-0.86,0
444,-0.86,0
446,-0.78,0
447,-0.78,0
448,-0.7,0
450,-0.6,0
451,-0.44,0
453,-0.42,0
454,-0.52,0
455,-0.34,0
457,-0.3,0
458,-0.2,0
460,-0.06,0
461,-0.1,0
462,-0.02,0
464,-0.06,0
465,-0.02,0
467,0.02,0
468,-0.06,0
469,0.04,0
471,-0.04,0
472,0.02,0
474,0.02,0
475,-0.02,0
477,0.04,0
478,-0.04,0
479,0.0,0
481,-0.04,0
482,-0.08,0
484,0.0,0
485,-0.08,0
486,0.02,0
488,-0.06,0
489,0.02,0
491,0.0,0
492,-0.08,0
493,0.02,0
495,-0.08,0
496,-0.04,0
498,-0.02,0
499,-0.08,0
500,0.0,0
502,-0.12,0
503,-0.12,0
505,-0.18,0
506,-0.14,0
508,-0.04,0
509,-0.12,0
510,-0.02,0
512,-0.1,0
513,-0.06,0
515,-0.02,0
516,-0.08,0
517,0.0,0
519,-0.04,0
520,-0.04,0
522,0.0,0
523,-0.08,0
524,0.02,0
526,-0.06,0
527,0.04,0
529,0.0,0
530,-0.08,0
532,-0.02,0
533,-0.08,0
534,0.02,0
536,-0.06,0
537,-0.06,0
539,0.02,0
540,-0.1,0
541,0.0,0
543,-0.06,0
544,-0.06,0
546,-0.02,0
547,-0.06,0
548,0.04,0
550,-0.06,0
551,-0.02,0
553,0.02,0
554,-0.06,0
555,0.02,0
557,-0.06,0
558,0.02,0
560,-0.02,0
561,-0.08,0
563,-0.02,0
564,-0.14,0
565,-0.04,0
567,-0.04,0
568,-0.02,0
570,0.02,0
571,-0.08,0
572,0.02,0
574,-0.04,0
575,-0.04,0
577,-0.02,0
578,-0.08,0
579,0.0,0
581,-0.08,0
582,-0.02,0
584,-0.02,0
585,-0.1,0
586,0.04,0
588,-0.04,0
589,0.0,0
591,-0.06,0
592,-0.06,0
594,-0.02,0
595,-0.08,0
596,0.02,0
598,-0.04,0
599,-0.06,0
601,0.0,0
602,-0.08,0
603,0.0,0
605,-0.08,0
606,0.02,0
608,0.04,0
609,-0.06,0
610,0.02,0
612,-0.06,0
613,0.0,0
615,-0.02,0
616,-0.08,0
618,0.02,0
619,-0.1,0
620,0.0,0
622,-0.04,0
623,-0.06,0
625,0.0,0
626,-0.14,0
627,-0.08,0
629,-0.14,0
630,-0.08,0
632,-0.04,0
633,-0.1,0
634,-0.02,0
636,-0.14,0
637,-0.24,0
639,-0.38,0
640,-0.62,0
641,-0.62,0
643,-0.72,0
644,-0.7,0
646,-0.82,0
647,-0.84,0
649,-0.76,0
650,-0.88,0
651,-0.78,0
653,-0.84,0
654,-0.88,0
656,-0.8,0
657,-0.86,0
658,-0.74,0
660,-0.76,0
661,-0.7,0
663,-0.7,0
664,-0.76,0
665,-0.7,0
667,-0.7,0
668,-0.62,0
670,-0.7,0
671,-0.74,0
673,-0.62,0
674,-0.84,0
675,-0.88,0
677,-0.9,0
678,-0.92,0
680,-0.9,0
681,-1.02,0
682,-1.06,0
684,-1.1,0
685,-1.02,0
687,-0.92,0
688,-0.88,0
689,-0.78,0
691,-0.88,0
692,-0.76,0
694,-0.74,0
695,-0.58,0
697,-0.4,0
698,-0.58,0
699,-0.44,0
701,-0.34,0
702,-0.26,0
704,-0.12,0
705,-0.14,0
706,-0.04,0
708,-0.08,0
709,-0.04,0
711,0.04,0
712,-0.06,0
713,0.02,0
715,-0.04,0
716,0.02,0
718,0.0,0
719,-0.06,0
720,0.0,0
722,-0.1,0
723,-0.04,0
725,-0.06,0
726,-0.1,0
728,0.02,0
729,-0.08,0
730,0.02,0
732,-0.08,0
733,-0.08,0
735,0.0,0
736,-0.08,0
737,-0.02,0
739,-0.1,0
740,-0.06,0
742,-0.06,0
743,-0.12,0
744,-0.06,0
746,-0.12,0
747,-0.04,0
749,-0.1,0
750,-0.24,0
752,-0.12,0
753,-0.18,0
754,-0.08,0
756,-0.08,0
757,-0.1,0
759,-0.02,0
760,-0.08,0
761,0.0,0
763,-0.08,0
764,-0.08,0
766,0.0,0
767,-0.08,0
768,0.02,0
770,-0.06,0
771,-0.04,0
773,0.0,0
774,-0.06,0
775,0.02,0
777,-0.08,0
778,-0.02,0
780,-0.02,0
781,-0.1,0
783,0.0,0
784,-0.08,0
785,-0.02,0
787,-0.04,0
788,-0.04,0
790,0.02,0
791,-0.1,0
792,-0.02,0
794,-0.1,0
795,-0.06,0
797,-0.02,0
798,-0.1,0
799,0.0,0
801,-0.1,0
802,-0.06,0
804,-0.08,0
805,-0.14,0
806,-0.04,0
808,-0.08,0
809,0.02,0
811,-0.04,0
812,-0.04,0
814,0.02,0
815,-0.06,0
816,0.02,0
818,-0.04,0
819,-0.02,0
821,-0.02,0
822,-0.1,0
823,0.0,0
825,-0.1,0
826,-0.06,0
828,0.0,0
829,-0.1,0
830,-0.02,0
832,-0.1,0
833,-0.02,0
835,-0.06,0
836,-0.1,0
838,0.0,0
839,-0.1,0
840,-0.04,0
842,-0.08,0
843,-0.08,0
845,-0.04,0
846,-0.14,0
847,0.02,0
849,-0.06,0
850,-0.06,0
852,-0.02,0
853,-0.08,0
854,-0.02,0
856,-0.12,0
857,-0.06,0
859,-0.04,0
860,-0.12,0
861,-0.02,0
863,-0.12,0
864,-0.06,0
866,-0.08,0
867,-0.06,0
869,0.02,0
870,-0.08,0
871,-0.06,0
873,-0.2,0
874,-0.18,0
876,-0.1,0
877,-0.14,0
878,-0.04,0
880,-0.12,0
881,-0.08,0
883,-0.04,0
884,-0.14,0
885,-0.04,0
887,-0.1,0
888,-0.02,0
890,-0.04,0
891,-0.1,0
892,-0.02,0
894,-0.12,0
895,-0.02,0
897,-0.04,0
898,-0.08,0
900,-0.06,0
901,-0.08,0
902,0.0,0
904,-0.14,0
905,-0.1,0
907,-0.02,0
908,-0.1,0
909,-0.02,0
911,-0.08,0
912,-0.06,0
914,-0.04,0
915,-0.1,0
916,-0.02,0
918,-0.1,0
919,-0.04,0
921,-0.06,0
922,-0.1,0
924,-0.06,0
925,-0.14,0
926,-0.04,0
928,-0.04,0
929,-0.08,0
931,0.0,0
932,-0.08,0
933,0.0,0
935,-0.1,0
936,-0.26,0
938,-0.34,0
939,-0.58,0
940,-0.58,0
942,-0.68,0
943,-0.7,0
945,-0.76,0
946,-0.86,0
947,-0.72,0
949,-0.84,0
950,-0.8,0
952,-0.86,0
953,-0.88,0
955,-0.82,0
956,-0.9,0
957,-0.8,0
959,-0.84,0
960,-0.82,0
962,-0.72,0
963,-0.8,0
964,-0.7,0
966,-0.76,0
967,-0.7,0
969,-0.62,0
970,-0.72,0
971,-0.64,0
973,-0.72,0
974,-0.66,0
