Step (steps),Load (N),Stage
0,0.0,0
0,0.0,0
1,0.061984271739130424,0
3,0.13171657744565216,0
4,0.10847247554347825,0
5,0.17820478124999997,0
7,0.31766939266304345,0
8,0.41839383423913035,0
10,0.44163793614130425,0
11,0.5578584456521738,0
12,0.6895750230978259,0
14,0.7438112608695651,0
15,0.5578584456521738,0
17,0.5578584456521738,0
18,0.5423623777173913,0
19,0.34091349456521736,0
21,0.2401890529891304,0
22,0.40289776630434776,0
24,0.255685120923913,0
25,0.31766939266304345,0
27,0.41839383423913035,0
28,0.0,0
29,-0.15496067934782606,0
31,0.20144888315217388,0
32,0.030992135869565212,0
34,0.10847247554347825,0
35,0.2246929850543478,0
36,-0.030992135869565212,0
38,0.1937008491847826,0
39,0.255685120923913,0
41,-0.054236237771739124,0
42,0.20919691711956517,0
43,0.27118118885869563,0
45,0.054236237771739124,0
46,0.2634331548913043,0
48,0.0,0
49,-0.42614186820652167,0
50,-0.054236237771739124,0
52,-0.2634331548913043,0
53,-0.2634331548913043,0
55,0.2634331548913043,0
56,-0.13946461141304345,0
57,-0.2789292228260869,0
59,-0.030992135869565212,0
60,-0.37190563043478253,0
62,-0.27118118885869563,0
63,0.14721264538043477,0
65,-0.35640956249999994,0
66,-0.20144888315217388,0
67,-0.023244101902173908,0
69,-0.5501104116847825,0
70,-0.17820478124999997,0
72,-0.06973230570652172,0
73,-0.35640956249999994,0
74,0.10847247554347825,0
76,-0.030992135869565212,0
77,-0.3874016983695652,0
79,-0.030992135869565212,0
80,-0.34091349456521736,0
81,-0.46488203804347816,0
83,0.023244101902173908,0
84,-0.2634331548913043,0
86,-0.2634331548913043,0
87,0.13171657744565216,0
88,-0.44163793614130425,0
90,-0.39514973233695644,0
91,-0.10847247554347825,0
93,-0.433889902173913,0
94,-0.061984271739130424,0
95,-0.007748033967391303,0
97,-0.5036222078804347,0
98,-0.2479370869565217,0
100,-0.3021733247282608,0
101,-0.41839383423913035,0
103,0.1937008491847826,0
104,0.007748033967391303,0
105,-0.3486615285326086,0
107,0.061984271739130424,0
108,-0.41839383423913035,0
110,-0.5733545135869564,0
111,0.054236237771739124,0
112,-0.35640956249999994,0
114,-0.14721264538043477,0
115,0.255685120923913,0
117,-0.17045674728260868,0
118,-0.046488203804347816,0
119,0.0,0
121,-0.4803781059782608,0
122,0.007748033967391303,0
124,0.14721264538043477,0
125,-0.37190563043478253,0
