Step (steps),Load (N),Stage
0,-0.046488203804347816,0
1,-0.046488203804347816,0
3,-0.023244101902173908,0
6,-0.13171657744565216,0
8,0.015496067934782606,0
11,0.40289776630434776,0
14,0.44163793614130425,0
17,0.29442529076086954,0
20,0.17820478124999997,0
22,0.23244101902173908,0
25,0.5733545135869564,0
28,0.48812613994565207,0
31,0.40289776630434776,0
34,0.4106458002717391,0
36,0.5501104116847825,0
39,0.6430868192934781,0
42,0.3874016983695652,0
45,0.10072444157608694,0
48,0.13946461141304345,0
51,0.5733545135869564,0
53,0.255685120923913,0
56,-0.12396854347826085,0
59,0.0,0
62,0.18595281521739127,0
65,0.2169449510869565,0
67,-0.007748033967391303,0
70,-0.3099213586956521,0
73,-0.15496067934782606,0
76,0.007748033967391303,0
79,-0.255685120923913,0
82,-0.48812613994565207,0
84,-0.42614186820652167,0
87,-0.41839383423913035,0
90,-0.31766939266304345,0
93,-0.4493859701086956,0
96,-0.5036222078804347,0
98,-0.2866772567934782,0
101,-0.2789292228260869,0
104,-0.4493859701086956,0
107,-0.29442529076086954,0
110,-0.2479370869565217,0
112,-0.11622050951086954,0
115,-0.08522837364130434,0
118,-0.18595281521739127,0
121,-0.015496067934782606,0
124,0.1937008491847826,0
127,0.061984271739130424,0
129,0.030992135869565212,0
132,0.15496067934782606,0
135,0.2401890529891304,0
138,0.3254174266304347,0
141,0.2246929850543478,0
143,0.10072444157608694,0
146,0.16270871331521736,0
149,0.13946461141304345,0
152,-0.015496067934782606,0
155,-0.015496067934782606,0
157,-0.054236237771739124,0
160,-0.030992135869565212,0
163,-0.061984271739130424,0
166,-0.2401890529891304,0
169,-0.2246929850543478,0
172,-0.09297640760869563,0
174,-0.34091349456521736,0
177,-0.41839383423913035,0
180,-0.3099213586956521,0
183,-0.2479370869565217,0
186,-0.2866772567934782,0
188,-0.37190563043478253,0
191,-0.42614186820652167,0
194,-0.16270871331521736,0
197,-0.16270871331521736,0
200,-0.2479370869565217,0
202,-0.11622050951086954,0
205,-0.09297640760869563,0
208,-0.14721264538043477,0
211,-0.061984271739130424,0
214,0.0,0
217,0.061984271739130424,0
219,0.17820478124999997,0
222,0.07748033967391303,0
225,0.13946461141304345,0
228,0.37190563043478253,0
231,0.42614186820652167,0
233,0.3486615285326086,0
236,0.15496067934782606,0
239,-0.038740169836956516,0
242,0.14721264538043477,0
245,0.15496067934782606,0
247,-0.023244101902173908,0
250,-0.023244101902173908,0
253,0.10847247554347825,0
256,0.15496067934782606,0
259,0.17820478124999997,0
262,-0.07748033967391303,0
264,-0.07748033967391303,0
267,0.046488203804347816,0
270,-0.08522837364130434,0
273,-0.13946461141304345,0
276,-0.06973230570652172,0
278,-0.10847247554347825,0
281,-0.06973230570652172,0
284,-0.06973230570652172,0
287,-0.12396854347826085,0
290,0.007748033967391303,0
292,0.07748033967391303,0
295,0.015496067934782606,0
298,0.13946461141304345,0
301,0.20144888315217388,0
304,0.2246929850543478,0
307,0.17820478124999997,0
309,0.09297640760869563,0
312,0.10072444157608694,0
315,0.2246929850543478,0
318,0.17045674728260868,0
321,0.15496067934782606,0
323,0.27118118885869563,0
326,0.2401890529891304,0
329,0.31766939266304345,0
332,0.33316546059782604,0
335,0.20919691711956517,0
338,0.17820478124999997,0
340,0.17820478124999997,0
343,0.061984271739130424,0
346,0.08522837364130434,0
349,0.061984271739130424,0
352,0.038740169836956516,0
354,0.11622050951086954,0
357,0.038740169836956516,0
360,-0.054236237771739124,0
363,0.023244101902173908,0
366,-0.023244101902173908,0
368,-0.015496067934782606,0
371,0.09297640760869563,0
374,0.015496067934782606,0
377,0.08522837364130434,0
380,0.14721264538043477,0
383,0.061984271739130424,0
385,0.07748033967391303,0
388,0.16270871331521736,0
391,0.10847247554347825,0
394,0.17045674728260868,0
397,0.20144888315217388,0
399,0.12396854347826085,0
402,0.23244101902173908,0
405,0.2246929850543478,0
408,0.11622050951086954,0
411,0.17820478124999997,0
413,0.13171657744565216,0
416,0.16270871331521736,0
419,0.2634331548913043,0
422,0.13171657744565216,0
425,0.17045674728260868,0
428,0.39514973233695644,0
430,0.2789292228260869,0
433,0.20919691711956517,0
436,0.1937008491847826,0
439,0.13946461141304345,0
442,0.13946461141304345,0
444,0.11622050951086954,0
447,0.046488203804347816,0
450,0.17820478124999997,0
453,0.20144888315217388,0
456,0.1937008491847826,0
458,0.27118118885869563,0
461,0.255685120923913,0
464,0.13171657744565216,0
467,0.16270871331521736,0
470,0.061984271739130424,0
473,0.030992135869565212,0
475,0.17045674728260868,0
478,0.15496067934782606,0
481,0.17820478124999997,0
484,0.29442529076086954,0
487,0.2866772567934782,0
489,0.3099213586956521,0
492,0.3099213586956521,0
495,0.27118118885869563,0
498,0.3874016983695652,0
501,0.40289776630434776,0
503,0.3254174266304347,0
506,0.37965366440217385,0
509,0.36415759646739126,0
512,0.41839383423913035,0
515,0.433889902173913,0
518,0.3874016983695652,0
520,0.37190563043478253,0
523,0.4493859701086956,0
526,0.37190563043478253,0
529,0.33316546059782604,0
532,0.44163793614130425,0
534,0.34091349456521736,0
537,0.42614186820652167,0
540,0.3874016983695652,0
543,0.3254174266304347,0
546,0.35640956249999994,0
548,0.4493859701086956,0
551,0.2866772567934782,0
554,0.3254174266304347,0
557,0.34091349456521736,0
560,0.3486615285326086,0
563,0.40289776630434776,0
565,0.37965366440217385,0
568,0.37965366440217385,0
571,0.4803781059782608,0
574,0.5036222078804347,0
577,0.5191182758152173,0
579,0.5578584456521738,0
582,0.4493859701086956,0
585,0.5268663097826086,0
588,0.6663309211956521,0
591,0.5733545135869564,0
594,0.6120946834239129,0
596,0.6663309211956521,0
599,0.5888505815217391,0
602,0.7283151929347825,0
605,0.7360632269021739,0
608,0.7050710910326086,0
610,0.8367876684782607,0
613,0.7825514307065217,0
616,0.7050710910326086,0
619,0.844535702445652,0
622,0.844535702445652,0
624,0.8135435665760868,0
627,0.8290396345108695,0
630,0.8212916005434782,0
