Step (steps),Load (N),Stage
0.0,0.6,0
1.0,0.6,0
2.0,0.34,0
3.0,0.36,0
5.0,0.3,0
6.0,0.32,0
8.0,0.38,0
9.0,0.32,0
10.0,0.34,0
12.0,0.24,0
13.0,0.28,0
15.0,0.28,0
16.0,0.26,0
17.0,0.32,0
19.0,0.18,0
20.0,0.32,0
22.0,0.32,0
23.0,0.26,0
25.0,0.32,0
26.0,0.3,0
27.0,0.38,0
28.999999999999996,0.28,0
30.0,0.3,0
32.0,0.44,0
33.0,0.32,0
34.0,0.38,0
36.0,0.34,0
37.0,0.38,0
39.0,0.34,0
40.0,0.32,0
41.0,0.42,0
43.0,0.32,0
44.0,0.34,0
46.0,0.38,0
47.0,0.3,0
49.0,0.36,0
50.0,0.3,0
51.0,0.46,0
53.0,0.4,0
54.0,0.32,0
56.00000000000001,0.42,0
56.99999999999999,0.36,0
57.99999999999999,0.4,0
60.0,0.34,0
61.0,0.38,0
63.0,0.38,0
64.0,0.3,0
65.0,0.42,0
67.0,0.34,0
68.0,0.34,0
70.0,0.38,0
71.0,0.34,0
72.0,0.4,0
74.0,0.3,0
75.0,0.42,0
77.0,0.36,0
78.0,0.32,0
80.0,0.42,0
81.0,0.34,0
82.0,0.4,0
84.0,0.32,0
85.0,0.38,0
87.0,0.4,0
88.0,0.3,0
89.0,0.4,0
91.0,0.24,0
92.0,0.12,0
94.0,-0.04,0
95.0,-0.28,0
96.0,-0.26,0
98.0,-0.36,0
99.0,-0.3,0
101.0,-0.36,0
102.0,-0.36,0
104.0,-0.14,0
105.0,-0.12,0
106.0,-0.08,0
108.0,-0.24,0
109.00000000000001,-0.3,0
111.00000000000001,-0.24,0
112.00000000000001,-0.3,0
112.99999999999999,-0.28,0
114.99999999999999,-0.34,0
115.99999999999999,-0.26,0
118.0,-0.14,0
119.0,-0.16,0
120.0,-0.04,0
122.0,-0.14,0
123.0,-0.04,0
125.0,0.0,0
126.0,-0.04,0
128.0,-0.1,0
129.0,-0.28,0
130.0,-0.32,0
132.0,-0.34,0
133.0,-0.38,0
135.0,-0.38,0
136.0,-0.5,0
137.0,-0.38,0
139.0,-0.42,0
140.0,-0.38,0
142.0,-0.38,0
143.0,-0.5,0
144.0,-0.46,0
146.0,-0.56,0
147.0,-0.54,0
149.0,-0.54,0
150.0,-0.62,0
152.0,-0.52,0
153.0,-0.58,0
154.0,-0.48,0
156.0,-0.54,0
157.0,-0.6,0
159.0,-0.5,0
160.0,-0.58,0
161.0,-0.46,0
163.0,-0.48,0
164.0,-0.4,0
166.0,-0.3,0
167.0,-0.34,0
168.0,-0.26,0
170.0,-0.3,0
171.0,-0.24,0
173.0,-0.2,0
174.0,-0.26,0
175.0,-0.2,0
177.0,-0.32,0
178.0,-0.22,0
180.0,-0.28,0
181.0,-0.34,0
183.0,-0.36,0
184.0,-0.52,0
185.0,-0.5,0
187.0,-0.58,0
188.0,-0.62,0
190.0,-0.7,0
191.0,-0.7,0
192.0,-0.54,0
194.0,-0.54,0
195.0,-0.44,0
197.0,-0.48,0
198.0,-0.5,0
199.0,-0.36,0
200.99999999999997,-0.38,0
202.0,-0.34,0
204.0,-0.44,0
204.99999999999997,-0.5,0
206.99999999999997,-0.5,0
208.0,-0.56,0
209.0,-0.48,0
211.0,-0.6,0
212.0,-0.56,0
214.0,-0.5,0
215.0,-0.6,0
216.0,-0.58,0
218.00000000000003,-0.72,0
219.0,-0.64,0
221.0,-0.62,0
222.00000000000003,-0.62,0
223.0,-0.44,0
225.0,-0.48,0
225.99999999999997,-0.52,0
227.99999999999997,-0.54,0
229.0,-0.54,0
231.0,-0.32,0
231.99999999999997,-0.14,0
233.0,-0.08,0
235.0,-0.16,0
236.0,-0.06,0
238.0,0.16,0
239.0,0.2,0
240.0,0.3,0
242.0,0.3,0
243.00000000000003,0.42,0
245.00000000000003,0.4,0
246.0,0.3,0
247.00000000000003,0.44,0
249.00000000000003,0.36,0
250.0,0.4,0
252.0,0.4,0
252.99999999999997,0.36,0
254.99999999999997,0.42,0
256.0,0.36,0
257.0,0.42,0
259.0,0.38,0
260.0,0.32,0
262.0,0.42,0
263.0,0.34,0
264.0,0.38,0
266.0,0.32,0
267.0,0.36,0
269.0,0.4,0
270.0,0.24,0
271.0,0.38,0
273.0,0.36,0
274.0,0.4,0
276.0,0.4,0
277.0,0.36,0
278.0,0.42,0
280.0,0.28,0
281.0,0.36,0
283.0,0.34,0
284.0,0.26,0
286.0,0.38,0
287.0,0.32,0
288.0,0.4,0
290.0,0.28,0
291.0,0.34,0
293.0,0.42,0
294.0,0.3,0
295.0,0.4,0
297.0,0.34,0
298.0,0.36,0
300.0,0.32,0
301.0,0.32,0
302.0,0.38,0
304.0,0.28,0
305.0,0.38,0
307.0,0.38,0
308.0,0.32,0
310.0,0.32,0
311.0,0.28,0
312.0,0.42,0
314.0,0.34,0
315.0,0.36,0
317.0,0.44,0
318.0,0.34,0
319.0,0.36,0
321.0,0.32,0
322.0,0.34,0
324.0,0.36,0
325.0,0.3,0
326.0,0.38,0
328.0,0.3,0
329.0,0.32,0
331.0,0.34,0
332.0,0.34,0
333.0,0.36,0
335.0,0.3,0
336.0,0.4,0
338.0,0.34,0
339.0,0.28,0
341.0,0.3,0
342.0,0.24,0
343.0,0.3,0
345.0,0.28,0
346.0,0.32,0
348.0,0.36,0
349.0,0.26,0
350.0,0.38,0
352.0,0.36,0
353.0,0.38,0
355.0,0.42,0
356.0,0.36,0
357.0,0.4,0
359.0,0.3,0
360.0,0.38,0
362.0,0.38,0
363.0,0.3,0
365.0,0.38,0
366.0,0.34,0
367.0,0.36,0
369.0,0.3,0
370.0,0.3,0
372.0,0.42,0
373.0,0.32,0
374.0,0.42,0
376.0,0.38,0
377.0,0.36,0
379.0,0.36,0
380.0,0.36,0
381.0,0.4,0
383.0,0.26,0
384.0,0.34,0
386.0,0.4,0
387.0,0.3,0
388.0,0.34,0
390.0,0.22,0
391.0,0.14,0
393.0,-0.02,0
394.0,-0.16,0
396.0,-0.14,0
397.0,-0.26,0
398.0,-0.22,0
400.0,-0.34,0
401.0,-0.28,0
403.0,-0.12,0
404.0,-0.22,0
405.0,-0.2,0
407.0,-0.32,0
408.0,-0.3,0
409.99999999999994,-0.32,0
411.00000000000006,-0.4,0
412.0,-0.16,0
413.99999999999994,-0.2,0
415.00000000000006,-0.08,0
417.0,-0.1,0
418.0,-0.16,0
420.0,-0.16,0
421.0,-0.3,0
422.0,-0.26,0
424.0,-0.36,0
425.0,-0.52,0
426.99999999999994,-0.72,0
428.0,-0.9,0
429.0,-0.9,0
430.99999999999994,-1.08,0
432.0,-1.02,0
434.0,-1.08,0
434.99999999999994,-1.26,0
436.00000000000006,-1.14,0
438.0,-1.22,0
438.99999999999994,-1.18,0
441.0,-1.2,0
442.0,-1.28,0
444.00000000000006,-1.26,0
445.0,-1.38,0
446.0,-1.28,0
448.00000000000006,-1.32,0
449.0,-1.28,0
451.0,-1.24,0
451.99999999999994,-1.28,0
453.0,-1.16,0
455.0,-1.32,0
455.99999999999994,-1.3,0
458.0,-1.28,0
459.0,-1.1,0
459.99999999999994,-0.8,0
462.0,-0.92,0
463.0,-1.0,0
465.00000000000006,-1.14,0
466.0,-1.22,0
468.0,-1.12,0
469.00000000000006,-1.16,0
470.0,-1.06,0
472.0,-1.08,0
473.00000000000006,-1.02,0
475.0,-1.02,0
476.0,-1.04,0
476.99999999999994,-0.98,0
479.0,-1.02,0
480.0,-0.92,0
482.0,-0.92,0
483.0,-0.96,0
484.0,-0.74,0
486.00000000000006,-0.66,0
487.0,-0.64,0
488.99999999999994,-0.8,0
490.00000000000006,-0.84,0
492.0,-0.76,0
493.0,-1.0,0
494.00000000000006,-1.04,0
496.0,-1.14,0
497.0,-1.18,0
499.0,-1.18,0
500.0,-1.26,0
501.0,-1.18,0
503.0,-1.3,0
504.0,-1.22,0
505.99999999999994,-1.18,0
507.0,-1.2,0
508.0,-1.12,0
509.99999999999994,-1.28,0
511.00000000000006,-1.44,0
513.0,-1.42,0
514.0,-1.42,0
516.0,-1.38,0
517.0,-1.46,0
518.0,-1.38,0
520.0,-1.46,0
521.0,-1.48,0
523.0,-1.48,0
524.0,-1.5,0
525.0,-1.36,0
527.0,-1.38,0
528.0,-1.26,0
530.0,-1.14,0
531.0,-1.14,0
533.0,-1.02,0
534.0,-1.08,0
535.0,-0.9,0
537.0,-1.02,0
538.0,-1.04,0
540.0,-1.02,0
541.0,-1.1,0
542.0,-1.1,0
544.0,-1.2,0
545.0,-1.2,0
547.0,-1.16,0
548.0,-1.14,0
549.0,-0.94,0
551.0,-0.94,0
552.0,-0.82,0
554.0,-0.78,0
555.0,-0.72,0
556.0,-0.64,0
558.0,-0.78,0
559.0,-0.7,0
561.0,-0.76,0
562.0,-0.9,0
564.0,-0.96,0
565.0,-0.96,0
566.0,-0.92,0
568.0,-1.04,0
569.0,-1.02,0
571.0,-0.96,0
572.0,-0.98,0
573.0,-0.86,0
575.0,-1.04,0
576.0,-1.04,0
578.0,-1.06,0
579.0,-1.06,0
581.0,-0.86,0
582.0,-0.84,0
583.0,-0.7,0
585.0,-0.72,0
586.0,-0.76,0
588.0,-0.66,0
589.0,-0.68,0
590.0,-0.56,0
592.0,-0.6,0
593.0,-0.5,0
595.0,-0.4,0
596.0,-0.38,0
597.0,-0.26,0
599.0,-0.3,0
600.0,-0.22,0
602.0,-0.2,0
603.0,-0.24,0
604.0,-0.18,0
606.0,-0.28,0
607.0,-0.2,0
609.0,-0.24,0
610.0,-0.24,0
612.0,-0.18,0
613.0,-0.24,0
614.0,-0.16,0
616.0,-0.28,0
617.0,-0.32,0
619.0,-0.32,0
620.0,-0.4,0
621.0,-0.38,0
623.0,-0.62,0
624.0,-0.62,0
626.0,-0.7,0
627.0,-0.78,0
628.0,-0.66,0
630.0,-0.66,0
631.0,-0.52,0
633.0,-0.44,0
634.0,-0.48,0
636.0,-0.46,0
637.0,-0.52,0
638.0,-0.48,0
640.0,-0.58,0
641.0,-0.56,0
643.0,-0.54,0
644.0,-0.64,0
645.0,-0.52,0
647.0,-0.6,0
648.0,-0.58,0
650.0,-0.58,0
651.0,-0.6,0
652.0,-0.48,0
654.0,-0.52,0
655.0,-0.38,0
657.0,-0.34,0
658.0,-0.32,0
660.0,-0.24,0
661.0,-0.24,0
662.0,0.02,0
664.0,0.1,0
665.0,0.18,0
667.0,0.32,0
668.0,0.16,0
669.0,0.06,0
671.0,0.06,0
672.0,0.18,0
674.0,0.26,0
675.0,0.28,0
676.0,0.4,0
678.0,0.3,0
679.0,0.4,0
681.0,0.42,0
682.0,0.34,0
684.0,0.4,0
685.0,0.36,0
686.0,0.4,0
688.0,0.36,0
689.0,0.3,0
691.0,0.3,0
692.0,0.04,0
693.0,0.06,0
695.0,-0.16,0
696.0,-0.22,0
698.0,-0.28,0
699.0,-0.34,0
700.0,-0.28,0
702.0,-0.28,0
703.0,-0.14,0
705.0,-0.12,0
706.0,-0.2,0
708.0,-0.18,0
