Step (steps),Load (N),Stage
0,0.08522837364130434,0
0,0.08522837364130434,0
1,0.07748033967391303,0
3,0.09297640760869563,0
4,0.12396854347826085,0
5,0.13171657744565216,0
7,0.11622050951086954,0
8,0.11622050951086954,0
10,0.09297640760869563,0
11,0.07748033967391303,0
12,0.10847247554347825,0
14,0.20144888315217388,0
15,0.29442529076086954,0
17,0.42614186820652167,0
18,0.5036222078804347,0
19,0.6275907513586956,0
21,0.7515592948369564,0
22,0.6663309211956521,0
24,0.8135435665760868,0
25,0.5888505815217391,0
26,0.46488203804347816,0
28,0.255685120923913,0
29,0.2479370869565217,0
31,0.13171657744565216,0
32,-0.11622050951086954,0
33,-0.06973230570652172,0
35,-0.29442529076086954,0
36,-0.37965366440217385,0
38,-0.255685120923913,0
39,-0.3874016983695652,0
40,-0.3254174266304347,0
42,-0.17045674728260868,0
43,-0.255685120923913,0
45,-0.34091349456521736,0
46,-0.2401890529891304,0
48,-0.35640956249999994,0
49,-0.36415759646739126,0
50,-0.255685120923913,0
52,-0.31766939266304345,0
53,-0.2169449510869565,0
55,-0.2634331548913043,0
56,-0.3874016983695652,0
57,-0.29442529076086954,0
59,-0.39514973233695644,0
60,-0.48812613994565207,0
62,-0.44163793614130425,0
63,-0.44163793614130425,0
64,-0.5501104116847825,0
66,-0.4803781059782608,0
67,-0.5501104116847825,0
69,-0.6663309211956521,0
70,-0.4571340040760869,0
71,-0.6430868192934781,0
73,-0.6275907513586956,0
74,-0.5036222078804347,0
76,-0.7360632269021739,0
77,-0.4803781059782608,0
78,-0.5346143437499999,0
80,-0.6198427173913043,0
81,-0.5191182758152173,0
83,-0.6043466494565216,0
84,-0.6430868192934781,0
85,-0.6043466494565216,0
87,-0.511370241847826,0
88,-0.5888505815217391,0
90,-0.433889902173913,0
91,-0.44163793614130425,0
92,-0.5036222078804347,0
94,-0.3021733247282608,0
95,-0.4106458002717391,0
97,-0.35640956249999994,0
98,-0.2634331548913043,0
99,-0.31766939266304345,0
101,-0.31766939266304345,0
102,-0.18595281521739127,0
104,-0.3021733247282608,0
105,-0.255685120923913,0
106,-0.16270871331521736,0
108,-0.36415759646739126,0
109,-0.3254174266304347,0
111,-0.37965366440217385,0
112,-0.4571340040760869,0
114,-0.433889902173913,0
115,-0.5965986154891303,0
116,-0.7050710910326086,0
118,-0.5036222078804347,0
119,-0.6353387853260869,0
121,-0.5501104116847825,0
122,-0.46488203804347816,0
123,-0.6120946834239129,0
125,-0.5965986154891303,0
126,-0.5656064796195651,0
128,-0.6740789551630434,0
129,-0.5423623777173913,0
130,-0.5346143437499999,0
132,-0.6585828872282607,0
133,-0.5268663097826086,0
135,-0.511370241847826,0
136,-0.5656064796195651,0
137,-0.37965366440217385,0
139,-0.4726300720108695,0
140,-0.5501104116847825,0
142,-0.5036222078804347,0
143,-0.6198427173913043,0
144,-0.6120946834239129,0
146,-0.5811025475543478,0
147,-0.7515592948369564,0
149,-0.7593073288043477,0
150,-0.5578584456521738,0
151,-0.5811025475543478,0
153,-0.5733545135869564,0
154,-0.6043466494565216,0
156,-0.7205671589673912,0
157,-0.5888505815217391,0
158,-0.6430868192934781,0
160,-0.7515592948369564,0
161,-0.7050710910326086,0
163,-0.7593073288043477,0
