Step (steps),Load (N),Stage
0,0.007748033967391303,0
0,0.007748033967391303,0
1,0.023244101902173908,0
3,0.023244101902173908,0
4,0.054236237771739124,0
5,0.061984271739130424,0
7,0.061984271739130424,0
8,0.054236237771739124,0
10,0.054236237771739124,0
11,0.046488203804347816,0
12,0.07748033967391303,0
14,0.06973230570652172,0
15,0.06973230570652172,0
17,0.061984271739130424,0
18,0.061984271739130424,0
19,0.054236237771739124,0
21,0.038740169836956516,0
22,0.038740169836956516,0
24,0.030992135869565212,0
25,0.030992135869565212,0
26,0.054236237771739124,0
28,0.054236237771739124,0
29,0.061984271739130424,0
31,0.054236237771739124,0
32,0.054236237771739124,0
34,0.061984271739130424,0
35,0.061984271739130424,0
36,0.061984271739130424,0
38,0.061984271739130424,0
39,0.054236237771739124,0
41,0.046488203804347816,0
42,0.038740169836956516,0
43,0.038740169836956516,0
45,0.030992135869565212,0
46,0.06973230570652172,0
48,0.06973230570652172,0
49,0.061984271739130424,0
50,0.061984271739130424,0
52,0.046488203804347816,0
53,0.015496067934782606,0
55,0.007748033967391303,0
56,-0.015496067934782606,0
57,-0.030992135869565212,0
59,-0.038740169836956516,0
60,-0.046488203804347816,0
62,-0.038740169836956516,0
63,-0.061984271739130424,0
64,-0.06973230570652172,0
66,-0.054236237771739124,0
67,-0.030992135869565212,0
69,-0.030992135869565212,0
70,-0.038740169836956516,0
71,-0.030992135869565212,0
73,-0.007748033967391303,0
74,-0.015496067934782606,0
76,-0.023244101902173908,0
77,-0.023244101902173908,0
79,-0.030992135869565212,0
80,-0.038740169836956516,0
81,-0.046488203804347816,0
83,-0.054236237771739124,0
84,-0.046488203804347816,0
86,-0.046488203804347816,0
87,-0.038740169836956516,0
88,-0.038740169836956516,0
90,-0.030992135869565212,0
91,-0.030992135869565212,0
93,-0.030992135869565212,0
94,-0.038740169836956516,0
95,-0.030992135869565212,0
97,-0.030992135869565212,0
98,-0.038740169836956516,0
100,-0.061984271739130424,0
101,-0.08522837364130434,0
102,-0.10847247554347825,0
104,-0.13171657744565216,0
105,-0.10847247554347825,0
107,-0.10847247554347825,0
108,-0.08522837364130434,0
109,-0.06973230570652172,0
111,-0.038740169836956516,0
112,-0.030992135869565212,0
114,-0.030992135869565212,0
115,-0.023244101902173908,0
116,-0.030992135869565212,0
118,-0.023244101902173908,0
119,-0.023244101902173908,0
121,-0.046488203804347816,0
122,-0.054236237771739124,0
123,-0.061984271739130424,0
125,-0.054236237771739124,0
126,-0.054236237771739124,0
128,-0.10072444157608694,0
129,-0.10072444157608694,0
131,-0.09297640760869563,0
132,-0.08522837364130434,0
133,-0.061984271739130424,0
135,-0.054236237771739124,0
136,-0.038740169836956516,0
138,-0.038740169836956516,0
139,-0.046488203804347816,0
140,-0.046488203804347816,0
142,-0.046488203804347816,0
143,-0.061984271739130424,0
145,-0.061984271739130424,0
146,-0.046488203804347816,0
147,-0.09297640760869563,0
149,-0.09297640760869563,0
150,-0.07748033967391303,0
152,-0.054236237771739124,0
153,-0.030992135869565212,0
154,0.015496067934782606,0
156,0.054236237771739124,0
157,0.06973230570652172,0
159,0.08522837364130434,0
160,0.06973230570652172,0
161,0.061984271739130424,0
163,0.06973230570652172,0
164,0.07748033967391303,0
166,0.06973230570652172,0
167,0.038740169836956516,0
168,0.023244101902173908,0
170,0.046488203804347816,0
171,0.06973230570652172,0
173,0.08522837364130434,0
174,0.08522837364130434,0
175,0.08522837364130434,0
177,0.08522837364130434,0
178,0.07748033967391303,0
180,0.06973230570652172,0
181,0.06973230570652172,0
183,0.06973230570652172,0
184,0.061984271739130424,0
185,0.054236237771739124,0
187,0.061984271739130424,0
188,0.07748033967391303,0
190,0.06973230570652172,0
191,0.07748033967391303,0
192,0.07748033967391303,0
194,0.08522837364130434,0
195,0.07748033967391303,0
197,0.07748033967391303,0
198,0.07748033967391303,0
