Step (steps),Load (N),Stage
0,-0.010285464626769264,0
0,-0.010285464626769264,0
1,0.04114185850707706,0
3,0.08228371701415411,0
4,0.15428196940153896,0
6,0.29827847417630865,0
7,0.4319895143243091,0
8,0.42170404969753983,0
10,0.44227497895107837,0
11,0.7611243823809256,0
13,1.049117391930465,0
14,1.3062540075996967,0
15,1.6045324817760052,0
17,1.6559598049098516,0
18,1.357681330733543,0
20,1.0594028565572342,0
21,1.4193941184941585,0
22,1.6971016634169287,0
24,1.5839615525224666,0
25,1.4502505123744662,0
27,1.2342557552123117,0
28,1.3473958661067735,0
29,1.5222487647618512,0
31,1.789670845057852,0
32,1.5119633001350818,0
34,1.1828284320784654,0
35,0.9874046041698494,0
37,1.0696883211840036,0
38,1.3165394722264658,0
39,1.5428196940153898,0
41,1.3062540075996967,0
42,0.9565482102895416,0
44,0.7508389177541563,0
45,0.9874046041698494,0
46,1.3062540075996967,0
48,1.4193941184941585,0
49,1.2136848259587731,0
51,1.007975533423388,0
52,0.9668336749163109,0
53,1.2856830783461581,0
55,1.5736760878956975,0
56,1.4605359770012356,0
58,1.2548266844658502,0
59,1.1005447150643113,0
60,1.0594028565572342,0
62,1.2651121490926196,0
63,1.5428196940153898,0
65,1.367966795360312,0
66,1.1828284320784654,0
68,0.9771191395430802,0
69,1.1005447150643113,0
70,1.4091086538673891,0
72,1.4913923708815433,0
73,1.1828284320784654,0
75,0.9359772810360031,0
76,0.7919807762612333,0
77,0.9976900687966187,0
79,1.2651121490926196,0
80,1.162257502824927,0
82,0.9874046041698494,0
83,0.7816953116344642,0
84,0.7919807762612333,0
86,1.0182609980501571,0
87,1.2342557552123117,0
89,1.1108301796910807,0
90,1.0285464626769265,0
91,1.0902592504375421,0
93,1.3885377246138506,0
94,1.6456743402830822,0
96,1.635388875656313,0
97,1.3268249368532352,0
99,1.172542967451696,0
100,1.0388319273036957,0
101,1.2136848259587731,0
103,1.4091086538673891,0
104,1.2959685429729273,0
106,1.0799737858107727,0
