Step,Load
0,0.0
2,10.000305185094843
4,0.0
6,60.001831110568574
8,60.001831110568574
10,50.0015259254738
12,60.001831110568574
14,60.001831110568574
16,60.001831110568574
18,60.001831110568574
20,60.001831110568574
22,30.000915555284323
24,-10.000305185094705
26,-10.000305185094705
28,10.000305185094843
30,20.00061037018955
32,20.00061037018955
34,30.000915555284323
36,30.000915555284323
38,30.000915555284323
40,50.0015259254738
42,20.00061037018955
44,20.00061037018955
46,10.000305185094843
48,10.000305185094843
50,-10.000305185094705
52,-10.000305185094705
54,10.000305185094843
56,0.0
58,0.0
60,20.00061037018955
62,40.0012207403791
64,40.0012207403791
66,30.000915555284323
68,30.000915555284323
70,30.000915555284323
72,30.000915555284323
74,30.000915555284323
76,30.000915555284323
78,30.000915555284323
80,50.0015259254738
82,50.0015259254738
84,50.0015259254738
86,30.000915555284323
88,30.000915555284323
90,30.000915555284323
92,30.000915555284323
94,30.000915555284323
96,40.0012207403791
98,30.000915555284323
100,30.000915555284323
102,20.00061037018955
104,20.00061037018955
106,20.00061037018955
108,20.00061037018955
110,40.0012207403791
112,40.0012207403791
114,10.000305185094843
116,30.000915555284323
118,30.000915555284323
120,10.000305185094843
122,30.000915555284323
124,30.000915555284323
126,30.000915555284323
128,20.00061037018955
130,20.00061037018955
132,20.00061037018955
134,20.00061037018955
136,10.000305185094843
138,0.0
140,20.00061037018955
142,20.00061037018955
144,20.00061037018955
146,40.0012207403791
148,30.000915555284323
150,40.0012207403791
152,40.0012207403791
154,10.000305185094843
156,10.000305185094843
158,20.00061037018955
160,20.00061037018955
162,20.00061037018955
165,40.0012207403791
168,30.000915555284323
170,40.0012207403791
172,30.000915555284323
175,20.00061037018955
177,20.00061037018955
179,20.00061037018955
181,10.000305185094843
183,10.000305185094843
185,20.00061037018955
187,10.000305185094843
189,10.000305185094843
191,40.0012207403791
193,40.0012207403791
195,20.00061037018955
197,20.00061037018955
199,10.000305185094843
201,10.000305185094843
204,-30.00091555528425
207,-10.000305185094705
209,-10.000305185094705
211,0.0
213,40.0012207403791
215,40.0012207403791
217,0.0
219,20.00061037018955
221,0.0
223,0.0
225,0.0
227,20.00061037018955
229,20.00061037018955
231,0.0
233,20.00061037018955
