Step (steps),Load (N),Stage
0,0.4803781059782608,0
0,0.4803781059782608,0
1,0.5268663097826086,0
3,0.4958741739130434,0
4,0.6275907513586956,0
6,0.844535702445652,0
7,1.0382365516304346,0
8,0.9994963817934781,0
10,0.9607562119565216,0
11,0.9917483478260868,0
13,0.8522837364130433,0
14,0.6353387853260869,0
15,0.6275907513586956,0
17,1.0072444157608693,0
18,1.0847247554347825,0
20,0.5578584456521738,0
21,0.4571340040760869,0
22,0.767055362771739,0
24,0.8522837364130433,0
25,0.6353387853260869,0
27,0.5811025475543478,0
28,0.6818269891304347,0
29,0.6973230570652172,0
31,0.4571340040760869,0
32,0.3486615285326086,0
34,0.5346143437499999,0
35,0.6120946834239129,0
36,0.3021733247282608,0
38,0.054236237771739124,0
39,-0.007748033967391303,0
41,0.17045674728260868,0
42,0.13171657744565216,0
43,-0.054236237771739124,0
45,-0.2169449510869565,0
46,-0.20144888315217388,0
48,-0.11622050951086954,0
49,-0.07748033967391303,0
51,-0.23244101902173908,0
52,-0.27118118885869563,0
53,-0.16270871331521736,0
55,-0.2866772567934782,0
56,-0.4493859701086956,0
58,-0.433889902173913,0
59,-0.20144888315217388,0
60,-0.12396854347826085,0
62,-0.20919691711956517,0
63,-0.31766939266304345,0
65,-0.11622050951086954,0
66,0.07748033967391303,0
67,-0.11622050951086954,0
69,-0.3486615285326086,0
70,-0.37190563043478253,0
72,-0.2789292228260869,0
73,-0.09297640760869563,0
74,-0.10847247554347825,0
76,-0.1937008491847826,0
77,-0.255685120923913,0
79,-0.3254174266304347,0
80,-0.37190563043478253,0
81,-0.3099213586956521,0
83,-0.2479370869565217,0
84,-0.29442529076086954,0
86,-0.37965366440217385,0
87,-0.44163793614130425,0
88,-0.3099213586956521,0
90,-0.255685120923913,0
91,-0.37190563043478253,0
93,-0.433889902173913,0
94,-0.3486615285326086,0
95,-0.29442529076086954,0
97,-0.20144888315217388,0
98,-0.20144888315217388,0
100,-0.2246929850543478,0
101,-0.255685120923913,0
103,-0.3486615285326086,0
104,-0.35640956249999994,0
105,-0.2246929850543478,0
107,-0.15496067934782606,0
108,-0.2789292228260869,0
110,-0.44163793614130425,0
111,-0.3486615285326086,0
112,-0.054236237771739124,0
114,0.0,0
115,-0.2246929850543478,0
117,-0.3021733247282608,0
118,-0.2246929850543478,0
119,-0.29442529076086954,0
121,-0.36415759646739126,0
122,-0.2634331548913043,0
124,-0.12396854347826085,0
