Step (steps),Load (N)
1186.8056900000008,1.0063307850901455,initial approach
1193.3262375000008,1.0063307850901455,initial approach
1199.862542500001,0.8386089875751276,initial approach
1206.3250225000008,0.8386089875751276,initial approach
1213.6429325000008,1.0063307850901455,initial approach
1221.4407700000008,0.8386089875751276,initial approach
1227.8274700000009,0.8386089875751276,initial approach
1233.612505000001,0.6708871900601002,initial approach
1239.135052500001,0.8386089875751276,initial approach
1244.830507500001,0.8386089875751276,initial approach
1251.832937500001,0.8386089875751276,initial approach
1257.719530000001,0.6708871900601002,initial approach
1263.345717500001,0.6708871900601002,initial approach
1269.258870000001,0.6708871900601002,initial approach
1274.938962500001,0.8386089875751276,initial approach
1280.621005000001,0.6708871900601002,initial approach
1286.5454875000012,0.6708871900601002,initial approach
1292.3499225000012,0.6708871900601002,initial approach
1298.184045000001,0.6708871900601002,initial approach
1304.2311775000012,0.5031653925450728,initial approach
1310.2626850000013,0.6708871900601002,initial approach
1317.7471250000012,0.5031653925450728,initial approach
1323.5225250000012,0.6708871900601002,initial approach
1329.8864400000011,0.6708871900601002,initial approach
1335.7643100000012,0.5031653925450728,initial approach
1341.7152225000011,0.5031653925450728,initial approach
1348.8778000000011,0.6708871900601002,initial approach
1354.665830000001,0.5031653925450728,initial approach
1360.6517675000011,0.6708871900601002,initial approach
1366.828712500001,0.6708871900601002,initial approach
1373.665262500001,0.6708871900601002,initial approach
1379.7523675000011,0.6708871900601002,initial approach
1398.762477500001,0.8386089875751276,initial approach
1405.687307500001,0.8386089875751276,initial approach
1413.240362500001,0.8386089875751276,initial approach
1419.2707000000012,0.5031653925450728,initial approach
1424.9532650000012,0.3354435950300547,initial approach
1430.4172200000012,0.5031653925450728,initial approach
1436.0108575000013,0.6708871900601002,initial approach
1442.6427300000014,0.6708871900601002,initial approach
1448.7088725000015,0.6708871900601002,initial approach
1458.3644400000014,0.5031653925450728,initial approach
1468.7680250000014,0.5031653925450728,initial approach
1476.6506250000014,0.5031653925450728,initial approach
1483.5844375000013,0.5031653925450728,initial approach
1489.7966675000014,0.6708871900601002,initial approach
1495.8810375000014,0.6708871900601002,initial approach
1503.2814950000013,0.6708871900601002,initial approach
1509.6448900000014,0.6708871900601002,initial approach
1516.0541175000014,0.6708871900601002,initial approach
1523.9213525000014,0.6708871900601002,initial approach
1530.2488125000013,0.6708871900601002,initial approach
1538.7099025000014,0.8386089875751276,initial approach
1547.7471375000014,0.6708871900601002,initial approach
1554.6987900000013,0.6708871900601002,initial approach
1560.6602475000013,0.6708871900601002,initial approach
1566.3976300000013,0.6708871900601002,initial approach
1572.4344750000014,0.8386089875751276,initial approach
1578.0208200000013,0.8386089875751276,initial approach
1584.2519300000013,0.6708871900601002,initial approach
1590.4444975000013,0.8386089875751276,initial approach
1596.1133925000013,0.6708871900601002,initial approach
1601.8076750000014,1.0063307850901455,initial approach
1607.9018125000016,0.8386089875751276,initial approach
1613.736845000001,0.8386089875751276,initial approach
1619.6149725000012,0.8386089875751276,initial approach
1625.8012925000014,0.8386089875751276,initial approach
1631.827982500001,0.5031653925450728,initial approach
1637.979277500001,0.5031653925450728,initial approach
1644.159217500001,0.6708871900601002,initial approach
1650.444882500001,0.6708871900601002,initial approach
1656.3627225000012,0.6708871900601002,initial approach
1662.336552500001,0.6708871900601002,initial approach
1669.5381900000011,0.6708871900601002,initial approach
1675.6465200000011,0.5031653925450728,initial approach
1681.8523675000008,0.5031653925450728,initial approach
1687.9642125000012,0.6708871900601002,initial approach
1694.3806000000009,0.6708871900601002,initial approach
1700.373697500001,1.0063307850901455,initial approach
1706.4598900000008,0.8386089875751276,initial approach
1722.936647500001,0.8386089875751276,initial approach
1730.8454175000008,0.8386089875751276,initial approach
1738.3168375000012,0.8386089875751276,initial approach
1745.395697500001,0.8386089875751276,initial approach
1751.5048050000007,0.6708871900601002,initial approach
1757.383977500001,0.6708871900601002,initial approach
1762.9126425000009,0.6708871900601002,initial approach
1768.863555000001,0.6708871900601002,initial approach
1774.9352950000014,0.5031653925450728,initial approach
1784.8514000000011,0.6708871900601002,initial approach
1792.8235800000011,0.6708871900601002,initial approach
1799.186322500001,0.6708871900601002,initial approach
1805.3466025000014,0.6708871900601002,initial approach
1820.4400850000009,0.8386089875751276,initial approach
1827.0136275000013,0.8386089875751276,initial approach
1833.8341650000011,0.6708871900601002,initial approach
1839.5408175000011,0.6708871900601002,initial approach
1845.3860050000014,0.6708871900601002,initial approach
1851.4055350000015,0.8386089875751276,initial approach
1857.6000575000012,0.8386089875751276,initial approach
1863.6714075000011,0.8386089875751276,initial approach
1869.4495400000012,0.8386089875751276,initial approach
1875.1703850000013,0.8386089875751276,initial approach
1880.8166250000013,0.8386089875751276,initial approach
1888.1532850000012,0.6708871900601002,initial approach
1894.0729475000012,0.6708871900601002,initial approach
1899.7611125000012,0.8386089875751276,initial approach
1905.3069650000011,0.8386089875751276,initial approach
1910.632385000001,0.8386089875751276,initial approach
1915.963402500001,0.8386089875751276,initial approach
1921.6618525000013,0.8386089875751276,initial approach
1927.0032850000011,0.6708871900601002,initial approach
1932.628432500001,0.6708871900601002,initial approach
1937.9025500000012,0.6708871900601002,initial approach
1943.3265325000011,0.6708871900601002,initial approach
1948.959492500001,0.8386089875751276,initial approach
1954.456647500001,0.8386089875751276,initial approach
1959.955757500001,0.6708871900601002,initial approach
1965.454085000001,0.6708871900601002,initial approach
1971.281175000001,0.6708871900601002,initial approach
1977.250967500001,0.8386089875751276,initial approach
1982.9120500000008,0.8386089875751276,initial approach
1988.5744325000007,1.0063307850901455,initial approach
1994.4167575000008,0.8386089875751276,initial approach
2000.1915050000011,0.8386089875751276,initial approach
2005.9736750000009,0.8386089875751276,initial approach
2011.6588450000008,0.8386089875751276,initial approach
2017.242065000001,0.8386089875751276,initial approach
2022.830625000001,0.6708871900601002,initial approach
2028.7078425000009,0.6708871900601002,initial approach
2034.621127500001,0.6708871900601002,initial approach
2040.3884550000007,0.6708871900601002,initial approach
2046.1681500000009,0.6708871900601002,initial approach
2051.9945900000007,1.0063307850901455,initial approach
2057.9501900000005,1.0063307850901455,initial approach
2063.5603625000003,1.0063307850901455,initial approach
2069.1003550000005,1.0063307850901455,initial approach
2074.8627350000006,1.0063307850901455,initial approach
2080.6303225000006,1.0063307850901455,initial approach
2086.4848850000008,0.8386089875751276,initial approach
2092.344917500001,0.8386089875751276,initial approach
2098.118622500001,0.8386089875751276,initial approach
2105.658140000001,0.8386089875751276,initial approach
2112.693510000001,0.8386089875751276,initial approach
2119.823277500001,0.6708871900601002,initial approach
2126.023660000001,0.6708871900601002,initial approach
2133.826965000001,0.6708871900601002,initial approach
2139.646112500001,0.8386089875751276,initial approach
2144.853307500001,0.8386089875751276,initial approach
2150.286145000001,0.6708871900601002,initial approach
2155.569507500001,0.6708871900601002,initial approach
2160.947007500001,0.6708871900601002,initial approach
2166.616162500001,0.6708871900601002,initial approach
2172.548847500001,0.6708871900601002,initial approach
2178.414867500001,0.6708871900601002,initial approach
2184.389867500001,0.6708871900601002,initial approach
2191.724705000001,0.6708871900601002,initial approach
2199.505355000001,0.8386089875751276,initial approach
2205.717975000001,0.8386089875751276,initial approach
2210.866840000001,0.8386089875751276,initial approach
2215.885502500001,0.6708871900601002,initial approach
2220.882030000001,0.6708871900601002,initial approach
2225.876865000001,0.8386089875751276,initial approach
2231.068045000001,0.8386089875751276,initial approach
2236.224460000001,0.8386089875751276,initial approach
2241.2651275000007,1.0063307850901455,initial approach
2246.4962800000008,0.8386089875751276,initial approach
2251.7499575000006,0.8386089875751276,initial approach
2256.9721250000007,0.6708871900601002,initial approach
2261.9945625000005,0.6708871900601002,initial approach
2266.9832775000004,0.8386089875751276,initial approach
2271.9891800000005,0.6708871900601002,initial approach
2276.9860975000006,0.8386089875751276,initial approach
2282.1211600000006,0.8386089875751276,initial approach
2287.1239375000005,0.6708871900601002,initial approach
2292.1172100000003,0.8386089875751276,initial approach
2297.1059250000003,0.8386089875751276,initial approach
2302.2279675000004,0.6708871900601002,initial approach
2307.2656400000005,0.8386089875751276,initial approach
2312.3083875000007,0.8386089875751276,initial approach
2317.321972500001,0.6708871900601002,initial approach
2322.323317500001,0.8386089875751276,initial approach
2327.443277500001,0.8386089875751276,initial approach
2332.442147500001,0.8386089875751276,initial approach
2337.423310000001,0.8386089875751276,initial approach
2342.416322500001,0.6708871900601002,initial approach
2347.4037350000012,0.8386089875751276,initial approach
2352.4045600000013,0.8386089875751276,initial approach
2357.4154100000014,1.0063307850901455,initial approach
2362.4214400000014,1.174052582605173,initial approach
2367.4261725000015,1.0063307850901455,initial approach
2372.4202250000017,1.174052582605173,initial approach
2377.4463075000017,1.0063307850901455,initial approach
2382.4485650000015,0.8386089875751276,initial approach
2387.4411850000015,1.0063307850901455,initial approach
2392.4319850000015,1.0063307850901455,initial approach
2397.4279900000015,1.0063307850901455,initial approach
2405.0362525000014,1.0063307850901455,initial approach
2411.0531775000013,1.0063307850901455,initial approach
2416.5620525000013,1.0063307850901455,initial approach
2421.7562275000014,1.0063307850901455,initial approach
2426.9195450000016,1.0063307850901455,initial approach
2432.2716550000014,0.8386089875751276,initial approach
2437.886905000001,1.0063307850901455,initial approach
2443.4436950000013,0.8386089875751276,initial approach
2449.2732600000013,0.6708871900601002,initial approach
2455.4061950000014,0.8386089875751276,initial approach
2461.5557975000015,0.8386089875751276,initial approach
2467.8617725000017,1.0063307850901455,initial approach
2473.7389925000016,0.8386089875751276,initial approach
2481.0666675000016,0.8386089875751276,initial approach
2487.9560800000017,1.0063307850901455,initial approach
2494.071050000002,0.8386089875751276,initial approach
2501.0212675000016,1.0063307850901455,initial approach
2509.322077500002,0.8386089875751276,initial approach
2515.831690000002,1.0063307850901455,initial approach
2525.112667500002,1.0063307850901455,initial approach
2532.280975000002,1.0063307850901455,initial approach
2538.364042500002,0.8386089875751276,initial approach
2543.8548200000023,0.6708871900601002,initial approach
2549.4078325000023,0.8386089875751276,initial approach
2554.909025000002,1.0063307850901455,initial approach
2560.0836700000023,1.0063307850901455,initial approach
2565.470805000002,1.0063307850901455,initial approach
2571.680430000002,1.0063307850901455,initial approach
2577.4180725000024,1.0063307850901455,initial approach
2584.238087500002,1.0063307850901455,initial approach
2590.0702550000024,0.8386089875751276,initial approach
2595.3292725000024,1.0063307850901455,initial approach
2600.7526025000025,1.0063307850901455,initial approach
2606.5425850000024,1.0063307850901455,initial approach
2612.1579650000026,1.174052582605173,initial approach
2617.6211400000025,1.0063307850901455,initial approach
2623.1210300000025,0.8386089875751276,initial approach
2628.4379875000027,1.0063307850901455,initial approach
2634.2382550000025,0.8386089875751276,initial approach
2640.1921625000023,0.8386089875751276,initial approach
2645.882150000002,1.0063307850901455,initial approach
2651.668485000002,1.0063307850901455,initial approach
2657.820170000002,1.0063307850901455,initial approach
2664.021725000002,0.6708871900601002,initial approach
2669.8615750000017,0.6708871900601002,initial approach
2675.498827500002,0.6708871900601002,initial approach
2681.048847500002,0.5031653925450728,initial approach
2686.784015000002,0.5031653925450728,initial approach
2692.712662500002,0.5031653925450728,initial approach
2698.488712500002,0.6708871900601002,initial approach
2704.470615000002,0.6708871900601002,initial approach
2712.059997500002,0.5031653925450728,initial approach
2718.000755000002,0.5031653925450728,initial approach
2725.022715000002,0.6708871900601002,initial approach
2730.722075000002,0.8386089875751276,initial approach
2736.343575000002,0.8386089875751276,initial approach
2741.9668975000022,0.8386089875751276,initial approach
2748.1168925000025,0.8386089875751276,initial approach
2754.1806900000024,0.8386089875751276,initial approach
2759.908305000002,0.6708871900601002,initial approach
2765.6266750000023,0.6708871900601002,initial approach
2771.7611750000024,0.8386089875751276,initial approach
2788.5402625000024,0.8386089875751276,initial approach
2796.3479950000024,0.6708871900601002,initial approach
2803.6885600000023,0.6708871900601002,initial approach
2810.8907225000025,0.8386089875751276,initial approach
2816.5199025000024,0.8386089875751276,initial approach
2821.680877500002,0.6708871900601002,initial approach
2827.357582500002,0.6708871900601002,initial approach
2832.845105000002,0.6708871900601002,initial approach
2838.059590000002,0.5031653925450728,initial approach
2844.505925000002,0.6708871900601002,initial approach
2850.4604825000024,1.0063307850901455,initial approach
2856.4326200000023,1.174052582605173,initial approach
2862.4393900000023,1.0063307850901455,initial approach
2868.3806675000023,1.174052582605173,initial approach
2878.2301075000023,1.0063307850901455,initial approach
2886.098905000002,0.8386089875751276,initial approach
2892.282100000002,1.0063307850901455,initial approach
2897.909590000002,1.174052582605173,initial approach
2903.504007500002,1.174052582605173,initial approach
2909.106367500002,1.0063307850901455,initial approach
2914.738415000002,1.0063307850901455,initial approach
2920.332312500002,1.0063307850901455,initial approach
2925.925817500002,0.8386089875751276,initial approach
2931.528047500002,1.0063307850901455,initial approach
2937.1554075000017,1.0063307850901455,initial approach
2942.723395000002,1.0063307850901455,initial approach
2948.301015000002,1.0063307850901455,initial approach
2954.041260000002,1.0063307850901455,initial approach
2959.6915350000017,0.8386089875751276,initial approach
2965.286215000002,0.8386089875751276,initial approach
2970.878157500002,1.0063307850901455,initial approach
2976.480517500002,1.0063307850901455,initial approach
2982.305785000002,1.0063307850901455,initial approach
2987.959837500002,1.0063307850901455,initial approach
2993.611542500002,1.0063307850901455,initial approach
2999.222757500002,1.0063307850901455,initial approach
3004.839570000002,0.8386089875751276,initial approach
3010.428650000002,0.8386089875751276,initial approach
3016.018250000002,0.8386089875751276,initial approach
3021.588842500002,1.0063307850901455,initial approach
3027.314765000002,1.174052582605173,initial approach
3032.947330000002,1.174052582605173,initial approach
3038.543307500002,1.0063307850901455,initial approach
3044.161680000002,1.174052582605173,initial approach
3049.768205000002,1.0063307850901455,initial approach
3055.355330000002,1.0063307850901455,initial approach
3060.9511775000024,1.0063307850901455,initial approach
3066.5276275000024,0.8386089875751276,initial approach
3072.1449575000024,0.6708871900601002,initial approach
3077.7306500000022,0.6708871900601002,initial approach
3083.2925150000024,0.6708871900601002,initial approach
3089.189392500002,0.6708871900601002,initial approach
3094.963227500002,0.6708871900601002,initial approach
3100.5546475000024,0.8386089875751276,initial approach
3106.9280675000023,1.174052582605173,initial approach
3124.198792500002,1.174052582605173,initial approach
3130.395397500002,1.174052582605173,initial approach
3137.998187500002,1.0063307850901455,initial approach
3144.690082500002,1.0063307850901455,initial approach
3150.707005000002,1.174052582605173,initial approach
3157.856170000002,1.174052582605173,initial approach
3166.033545000002,1.0063307850901455,initial approach
3172.523105000002,1.0063307850901455,initial approach
3179.769922500002,1.0063307850901455,initial approach
3186.969345000002,1.174052582605173,initial approach
3192.875467500002,1.174052582605173,initial approach
3198.609590000002,1.0063307850901455,initial approach
3204.170935000002,1.174052582605173,initial approach
3209.678895000002,1.0063307850901455,initial approach
3215.1376400000017,0.6708871900601002,initial approach
3220.217235000002,0.6708871900601002,initial approach
3225.2297750000016,0.6708871900601002,initial approach
3230.5992025000014,0.8386089875751276,initial approach
3236.409362500002,1.0063307850901455,initial approach
3241.816677500002,1.0063307850901455,initial approach
3247.1268625000016,1.0063307850901455,initial approach
3252.7021375000018,1.0063307850901455,initial approach
3257.961412500001,1.0063307850901455,initial approach
3262.9938750000015,1.0063307850901455,initial approach
3268.0991200000017,1.174052582605173,initial approach
3273.7527775000017,1.174052582605173,initial approach
3279.3915925000015,1.174052582605173,initial approach
3284.8364050000014,1.0063307850901455,initial approach
3290.161692500001,1.0063307850901455,initial approach
3295.565230000001,1.0063307850901455,initial approach
3300.7719050000014,1.0063307850901455,initial approach
3306.2296075000004,1.174052582605173,initial approach
3312.1225775000007,1.174052582605173,initial approach
3317.8991475000003,1.174052582605173,initial approach
3323.4603600000005,1.174052582605173,initial approach
3329.3412225000006,1.174052582605173,initial approach
3335.1203975000003,0.8386089875751276,initial approach
3340.933422500001,0.8386089875751276,initial approach
3346.766890000001,0.8386089875751276,initial approach
3352.566765000001,0.6708871900601002,initial approach
3358.0800650000006,0.8386089875751276,initial approach
3363.5052175000014,1.0063307850901455,initial approach
3369.0962500000014,1.174052582605173,initial approach
3374.931930000001,1.0063307850901455,initial approach
3380.6965225000013,1.0063307850901455,initial approach
3386.4733500000016,1.174052582605173,initial approach
3392.4832425000013,1.0063307850901455,initial approach
3398.340930000001,1.0063307850901455,initial approach
3404.147315000001,1.174052582605173,initial approach
3409.6628275000016,1.174052582605173,initial approach
3415.134852500001,1.174052582605173,initial approach
3420.6252375000013,1.174052582605173,initial approach
3426.4816225000013,1.174052582605173,initial approach
3432.430187500002,1.0063307850901455,initial approach
3438.203242500001,1.0063307850901455,initial approach
3444.1893075000016,1.174052582605173,initial approach
3452.398712500002,1.3417743801201911,initial approach
3467.5684900000015,1.174052582605173,initial approach
3474.0557050000016,0.6708871900601002,initial approach
3482.229305000001,0.8386089875751276,initial approach
3488.5167900000015,0.8386089875751276,initial approach
3494.067717500001,0.6708871900601002,initial approach
3499.184550000001,0.6708871900601002,initial approach
3504.450075000001,0.6708871900601002,initial approach
3510.015977500001,0.5031653925450728,initial approach
3515.207285000001,0.8386089875751276,initial approach
3520.242480000001,1.0063307850901455,initial approach
3525.417905000001,1.0063307850901455,initial approach
3531.342905000001,1.174052582605173,initial approach
3537.372327500001,1.174052582605173,initial approach
3543.7130650000013,1.0063307850901455,initial approach
3553.3882925000016,1.0063307850901455,initial approach
3562.5700500000016,1.174052582605173,initial approach
3568.4317725000005,1.0063307850901455,initial approach
3574.875630000001,1.174052582605173,initial approach
3581.196447500001,1.174052582605173,initial approach
3587.7150400000014,1.174052582605173,initial approach
3594.2017350000006,1.0063307850901455,initial approach
3600.534790000001,1.0063307850901455,initial approach
3606.916542500001,1.0063307850901455,initial approach
3613.2269425000013,1.174052582605173,initial approach
3619.5929375000014,1.174052582605173,initial approach
3625.8118050000016,1.0063307850901455,initial approach
3632.3785750000015,1.0063307850901455,initial approach
3638.6784300000018,1.0063307850901455,initial approach
3645.037785000002,1.0063307850901455,initial approach
3651.281130000001,1.174052582605173,initial approach
3657.827587500001,1.0063307850901455,initial approach
3664.1879875000013,1.174052582605173,initial approach
3670.517657500002,1.0063307850901455,initial approach
3676.756055000001,1.0063307850901455,initial approach
3683.233115000002,1.174052582605173,initial approach
3689.692857500002,1.174052582605173,initial approach
3695.8843825000017,1.174052582605173,initial approach
3702.759862500002,1.174052582605173,initial approach
3714.9575025000017,1.174052582605173,initial approach
3721.4337825000016,1.174052582605173,initial approach
3727.429482500001,1.0063307850901455,initial approach
3733.2969325000013,1.0063307850901455,initial approach
3739.4837700000016,1.0063307850901455,initial approach
3745.3290875000016,1.174052582605173,initial approach
3752.2806050000013,1.174052582605173,initial approach
3758.674985000002,1.174052582605173,initial approach
3765.5162225000017,1.0063307850901455,initial approach
3773.838382500002,1.0063307850901455,initial approach
3780.266877500002,1.174052582605173,initial approach
3786.670372500002,1.174052582605173,initial approach
3792.9581175000026,1.3417743801201911,initial approach
3801.1973375000016,1.3417743801201911,initial approach
3808.324500000002,1.5094961776352185,initial approach
3815.558167500002,1.5094961776352185,initial approach
3824.4491825000027,1.6772179751502458,initial approach
3830.669092500002,1.8449397726652639,initial approach
3836.256217500002,2.012661570180282,initial approach
3843.449000000002,2.1803833676953,initial approach
3849.325435000002,2.1803833676953,initial approach
3854.8133450000014,2.1803833676953,initial approach
3859.991892500002,2.5158269627253547,initial approach
3865.0537800000025,2.683548760240373,initial approach
3870.8546975000017,2.683548760240373,initial approach
3876.829827500002,2.8512705577554,initial approach
3882.588427500002,2.8512705577554,initial approach
3888.422417500002,2.8512705577554,initial approach
3893.994047500002,3.0189923552704276,initial approach
3899.163872500002,3.354435950300473,initial approach
3904.424450000002,3.1867141527854455,initial approach
3910.5220975000025,3.1867141527854455,initial approach
3916.8577575000027,3.1867141527854455,initial approach
3923.2116450000026,3.1867141527854455,initial approach
