Step (steps),Load (N),Stage
0,0.02057092925353853,0
1,0.02057092925353853,0
2,0.0,0
3,-0.02057092925353853,0
5,-0.030856393880307795,0
6,0.12342557552123118,0
8,0.29827847417630865,0
9,0.4011331204440013,0
10,0.3085639388030779,0
12,0.22628022178892382,0
13,0.18513836328184677,0
15,0.2674220802960009,0
16,0.44227497895107837,0
17,0.5245586959652325,0
19,0.4011331204440013,0
20,0.33942033268338573,0
22,0.35999126193692427,0
23,0.32913486805661646,0
25,0.4011331204440013,0
26,0.3908476558172321,0
27,0.09256918164092338,0
29,-0.22628022178892382,0
30,-0.24685115104246236,0
32,-0.18513836328184677,0
33,-0.04114185850707706,0
34,0.010285464626769264,0
36,0.030856393880307795,0
37,-0.06171278776061559,0
39,-0.22628022178892382,0
40,-0.10285464626769264,0
41,0.0,0
43,-0.030856393880307795,0
44,-0.05142732313384632,0
46,-0.13371104014800045,0
47,-0.11314011089446191,0
48,0.010285464626769264,0
50,-0.08228371701415411,0
51,-0.45256044357784764,0
53,-0.4937023020849247,0
54,-0.44227497895107837,0
56,-0.3805621911904628,0
57,-0.21599475716215455,0
58,-0.13371104014800045,0
60,-0.05142732313384632,0
61,0.04114185850707706,0
63,0.010285464626769264,0
64,0.09256918164092338,0
65,0.2365656864156931,0
67,0.2365656864156931,0
68,0.3085639388030779,0
70,0.2674220802960009,0
71,0.21599475716215455,0
72,0.32913486805661646,0
74,0.349705797310155,0
75,0.29827847417630865,0
77,0.2879930095495394,0
78,0.04114185850707706,0
79,-0.2879930095495394,0
81,-0.22628022178892382,0
82,-0.16456743402830823,0
84,-0.10285464626769264,0
85,-0.06171278776061559,0
86,-0.1439965047747697,0
88,-0.05142732313384632,0
89,0.04114185850707706,0
91,0.030856393880307795,0
92,0.06171278776061559,0
94,-0.02057092925353853,0
95,-0.04114185850707706,0
96,0.06171278776061559,0
98,0.08228371701415411,0
99,0.10285464626769264,0
101,0.12342557552123118,0
102,-0.15428196940153896,0
103,-0.4319895143243091,0
105,-0.2879930095495394,0
106,-0.16456743402830823,0
108,-0.04114185850707706,0
109,0.010285464626769264,0
110,-0.02057092925353853,0
112,0.07199825238738485,0
113,0.18513836328184677,0
115,0.18513836328184677,0
116,0.21599475716215455,0
117,0.15428196940153896,0
119,0.09256918164092338,0
120,0.1748528986550775,0
122,0.22628022178892382,0
123,0.18513836328184677,0
125,0.11314011089446191,0
126,0.02057092925353853,0
127,-0.030856393880307795,0
129,-0.19542382790861604,0
130,-0.3908476558172321,0
132,-0.33942033268338573,0
133,-0.27770754492277017,0
134,-0.2571366156692316,0
136,-0.19542382790861604,0
137,-0.05142732313384632,0
139,-0.04114185850707706,0
140,0.05142732313384632,0
141,0.07199825238738485,0
143,-0.010285464626769264,0
144,0.08228371701415411,0
146,0.16456743402830823,0
